"name"	"country_code"	"2015"	"2020"	"2025"	"2030"	"2035"	"2040"	"2045"	"2050"	"2055"	"2060"	"2065"	"2070"	"2075"	"2080"	"2085"	"2090"	"2095"	"2100"
"China, Hong Kong SAR"	344	7287.983	6773.876	6286.686	5895.292	5470.62	4943.581	4350.979	3836.601	3358.605	2811.786	2288.48	1906.867	1543.905	1203.593	851.802	604.823	438.937	297.952
"China, Macao SAR"	446	587.606	513.472	458.421	408.271	378.077	335.747	297.231	262.282	219.684	176.502	141.93	110.979	76.971	52.417	35.08	21.69	13.516	11.281
"Dem. People's Republic of Korea"	408	25155.317	25424.962	25555.859	25582.001	25368.796	25031.539	24595.245	23885.594	23204.962	22451.069	21530.281	20761.963	19868.807	18837.476	17811.2	16626.692	15727.012	14795.696
"Japan"	392	126573.481	123278.97	119486.009	115006.282	110037.535	104908.934	99946.712	95341.303	90345.217	85110.599	79613.995	74634.175	69515.01	65765.882	62160.516	58274.088	54439.66	51590.256
"Mongolia"	496	2959.134	3091.807	3178.749	3212.139	3202.001	3200.374	3191.063	3184.429	3165.795	3091.309	3004.344	2872.802	2709.997	2546.364	2487.358	2309.665	2177.121	2056.611
"Republic of Korea"	410	50293.439	49732.932	49257.949	48531.477	47144.596	45265.243	43405.325	40899.479	38083.003	35229.304	32320.737	29566.973	26602.388	24447.371	22040.941	20192.935	18349.528	17237.97
"Other non-specified areas"	158	23381.038	22761.788	21959.628	21074.108	20048.786	18891.839	17636.168	16094.662	14583.258	13169.043	11590.364	10112.926	8794.281	7692.877	6723.645	5882.433	4829.176	4083.002
"Kazakhstan"	398	17625.226	17526.767	17001.975	16286.634	15214.299	14263.732	13307.2	12157.38	11313.722	10117.175	8992.683	8396.452	7753.313	7195.565	7011.393	6397.949	5865.466	5011.535
"Kyrgyzstan"	417	5939.962	6078.671	6153.785	6058.526	5939.354	5868.105	5861.757	5678.764	5355.007	5246.141	4849.621	4420.862	4039.57	3807.958	3630.874	3634.518	3368.449	3133.969
"Tajikistan"	762	8481.855	8944.177	9339.317	9631.094	9834.291	10072.441	10457.855	10366.291	10274.43	10052.397	9753.308	9393.691	9365.617	8990.886	8557.415	8034.954	7549.075	7154.548
"Turkmenistan"	795	5373.502	5502.221	5606.834	5626.417	5618.553	5617.631	5487.433	5331.171	5169.777	4954.616	4633.161	4319.919	4113.54	3829.934	3563.696	3284.44	3034.095	2787.218
"Uzbekistan"	860	29893.488	30825.634	31218.076	31172.294	30789.231	30073.81	29576.355	28335.543	26403.487	24541.873	22956.896	21310.374	18988.623	17166.099	15769.647	14241.743	12142.334	10615.518
"Afghanistan"	4	32526.562	29367.721	28449.87	27793.903	27779.232	27955.487	28669.563	28672.77	28222.539	26926.475	24614.549	22674.568	20793.404	18609.588	17611.152	15440.776	12814.892	10698.807
"Bangladesh"	50	160995.642	164769.098	168291.913	170540.352	169938.7	168872.579	166639.155	162917.201	157310.306	152726.01	147340.846	138492.61	129354.462	121573.124	111983.557	103278.073	94921.368	86759.322
