"country"	"country_code"	"age"	"2020"	"2025"	"2030"	"2035"	"2040"	"2045"	"2050"	"2055"	"2060"	"2065"	"2070"	"2075"	"2080"	"2085"	"2090"	"2095"	"2100"
"Slovakia"	703	"70-74"	95.316	125.816	127.813	121.85	115.979	139.855	162.686	156.383	146.115	129.903	103.441	94.033	103.469	106.411	104.548	97.964	89.381
"Slovakia"	703	"75-79"	57.394	73.247	98.469	101.301	98.177	94.536	115.944	137.022	133.353	126.254	113.047	90.868	83.069	92.538	95.738	94.288	88.796
"Slovakia"	703	"80-84"	30.307	37.57	49.244	67.435	70.986	70.154	69.2	86.999	104.24	103.587	99.507	90.468	73.441	68.104	76.246	79.564	79.507
"Slovakia"	703	"85-89"	15.274	15.81	20.376	27.438	38.818	42.2	43.158	44.141	56.772	70.449	71.038	70.023	64.504	53.388	50.271	57.044	60.361
"Slovakia"	703	"90-94"	4.996	5.859	6.418	8.583	12.133	17.958	20.539	22.071	23.387	31.6	40.159	42.027	42.128	40.085	33.751	32.32	37.408
"Slovakia"	703	"95-99"	1.169	1.271	1.598	1.843	2.62	3.941	6.218	7.566	8.554	9.704	13.458	17.941	19.284	20.187	19.706	16.992	16.616
"Slovakia"	703	"100+"	0.081	0.176	0.214	0.287	0.358	0.542	0.885	1.504	2.017	2.501	2.956	4.292	6.011	7.078	7.751	7.889	7.2
"Ukraine"	804	"0-4"	1170.75	1073.169	971.289	928.527	952.184	999.427	991.248	940.115	886.608	847.327	849.207	859.249	866.006	843.863	804.965	782.554	773.515
"Ukraine"	804	"5-9"	1264.294	1166.795	1068.996	969.885	925.455	950.619	995.529	988.065	940.517	885.353	847.622	850.121	858.804	866.493	842.544	802.57	781.152
"Ukraine"	804	"10-14"	1229.409	1261.657	1166.073	1067.397	968.191	927.684	949.067	994.228	987.808	939.219	883.927	845.885	848.449	856.968	864.701	840.202	801.834
"Ukraine"	804	"15-19"	949.883	1230.208	1262.49	1167.743	1068.723	969.415	930.432	949.125	993.199	988.191	942.024	884.219	846.514	847.594	859.074	863.053	838.186
"Ukraine"	804	"20-24"	1091.774	953.564	1230.854	1265.346	1167.08	1068.806	974.225	928.112	948.848	988.713	990.035	939.042	881.562	847.25	847.146	863.321	860.709
"Ukraine"	804	"25-29"	1419.635	1088.527	951.614	1229.878	1260.524	1164.779	1066.334	973.935	926.724	952.078	987.62	988.557	936.343	882.082	847.324	849.724	860.209
"Ukraine"	804	"30-34"	1812.862	1404.776	1077.185	946.191	1217.72	1251.718	1157.856	1060.406	968.552	919.119	944.382	986.63	980.836	934.623	880.289	843.789	839.843
"Ukraine"	804	"35-39"	1820.644	1781.42	1380.427	1063.156	930.868	1202.164	1236.523	1140.777	1045.114	956.174	909.693	935.575	977.201	971.33	926.813	875.067	836.818
"Ukraine"	804	"40-44"	1615.505	1773.804	1736.031	1347.64	1038.329	911.328	1176.106	1209.344	1117.763	1027.988	937.046	891.407	920.228	961.237	956.714	914.187	863.412
"Ukraine"	804	"45-49"	1479.199	1557.052	1710.627	1675.896	1302.951	1005.937	883.412	1141.887	1174.604	1087.399	1001.1	913.413	871.178	897.845	939.633	937.223	898.459
"Ukraine"	804	"50-54"	1280.248	1402.067	1477.359	1625.634	1595.988	1241.724	961.068	846.073	1094.715	1128.513	1048.866	969.382	882.274	843.804	868.416	915.573	910.658
"Ukraine"	804	"55-59"	1457.775	1183.87	1298.077	1370.722	1511.552	1486.058	1160.234	898.939	792.845	1027.681	1063.487	993.361	916.36	836.664	807.89	827.238	874.903
"Ukraine"	804	"60-64"	1209.708	1299.39	1057.104	1162.836	1229.403	1360.268	1342.908	1052.415	819.225	722.925	941.503	976.522	917.717	848.069	778.787	755.542	775.739
"Ukraine"	804	"65-69"	1132.238	1021.458	1099.501	898.083	989.667	1052.75	1169.873	1159.007	915.338	715.827	634.981	829.044	864.079	822.68	762.111	703.289	681.13
"Ukraine"	804	"70-74"	554.323	881.139	796.724	861.958	706.439	784.441	839.699	936.843	938.416	740.991	585.679	522.317	687.656	722.784	690.75	651.859	602.253
"Ukraine"	804	"75-79"	392.583	381.023	607.409	552.902	601.625	497.981	557.482	599.856	677.399	680.017	547.227	434.468	392.809	524.352	558.789	540.414	515.465
"Ukraine"	804	"80-84"	340.136	222.541	216.76	348.388	319.953	352.074	294.724	332.137	361.756	411.702	421.916	343.181	277.514	254.563	347.142	374.407	366.34
"Ukraine"	804	"85-89"	99.286	145.203	95.53	94.114	153.034	142.737	159.104	134.32	154.123	170.492	198.027	205.946	171.924	141.227	134.016	186.254	203.805
"Ukraine"	804	"90-94"	39.064	28.9	42.67	28.56	28.606	47.583	45.16	51.213	44.564	52.245	59.339	70.686	76.105	65.436	55.856	55.073	77.883
"Ukraine"	804	"95-99"	4.923	7.102	5.337	8.082	5.54	5.759	9.815	9.61	11.419	10.179	12.455	14.629	18.495	20.901	18.88	16.871	17.435
"Ukraine"	804	"100+"	0.373	0.536	0.788	0.633	0.951	0.718	0.75	1.299	1.388	1.678	1.6	2.032	2.579	3.441	4.212	4.135	3.951
"Channel Islands"	830	"0-4"	3.931	3.962	4.004	4.022	4.018	4.026	4.029	4.038	4.107	4.109	4.177	4.255	4.217	4.227	4.329	4.336	4.388
"Channel Islands"	830	"5-9"	4.091	3.975	4.013	4.047	4.068	4.061	4.083	4.074	4.078	4.15	4.161	4.248	4.303	4.263	4.276	4.379	4.393
"Channel Islands"	830	"10-14"	4.19	4.128	4.016	4.042	4.101	4.103	4.117	4.118	4.115	4.12	4.188	4.201	4.292	4.33	4.322	4.307	4.426
"Channel Islands"	830	"15-19"	4.208	4.398	4.328	4.201	4.237	4.276	4.305	4.315	4.343	4.334	4.331	4.41	4.417	4.476	4.549	4.568	4.543
"Channel Islands"	830	"20-24"	4.918	4.578	4.758	4.705	4.553	4.587	4.633	4.665	4.686	4.705	4.685	4.691	4.74	4.778	4.833	4.903	4.939
"Channel Islands"	830	"25-29"	5.33	5.279	4.928	5.118	5.023	4.896	4.949	4.987	4.99	5.054	5.096	5.038	5.038	5.058	5.09	5.163	5.257
"Channel Islands"	830	"30-34"	5.678	5.598	5.534	5.179	5.355	5.268	5.178	5.19	5.256	5.266	5.332	5.348	5.279	5.282	5.326	5.353	5.43
"Channel Islands"	830	"35-39"	5.862	5.852	5.765	5.708	5.369	5.538	5.467	5.363	5.348	5.401	5.468	5.525	5.481	5.45	5.444	5.527	5.542
"Channel Islands"	830	"40-44"	5.839	5.966	5.961	5.867	5.813	5.466	5.655	5.575	5.483	5.458	5.536	5.595	5.649	5.61	5.583	5.586	5.617
"Channel Islands"	830	"45-49"	5.824	5.888	6.023	6.009	5.944	5.868	5.521	5.741	5.641	5.557	5.528	5.601	5.649	5.712	5.697	5.662	5.643
"Channel Islands"	830	"50-54"	6.622	5.821	5.893	6.026	6.028	5.946	5.881	5.552	5.757	5.68	5.582	5.567	5.639	5.688	5.73	5.744	5.702
"Channel Islands"	830	"55-59"	6.584	6.541	5.765	5.841	5.988	5.991	5.918	5.856	5.539	5.751	5.663	5.578	5.56	5.65	5.671	5.745	5.75
"Channel Islands"	830	"60-64"	5.501	6.405	6.386	5.647	5.733	5.887	5.899	5.829	5.785	5.487	5.691	5.619	5.545	5.529	5.627	5.648	5.718
"Channel Islands"	830	"65-69"	4.554	5.231	6.119	6.126	5.443	5.552	5.709	5.734	5.685	5.651	5.358	5.569	5.525	5.464	5.457	5.547	5.594
"Channel Islands"	830	"70-74"	4.169	4.152	4.806	5.665	5.718	5.108	5.232	5.402	5.443	5.429	5.411	5.143	5.349	5.337	5.27	5.302	5.415
"Channel Islands"	830	"75-79"	2.504	3.541	3.573	4.187	4.999	5.093	4.586	4.734	4.919	4.982	5.002	5.012	4.788	5.025	5.036	4.961	5.019
"Channel Islands"	830	"80-84"	1.819	1.879	2.708	2.791	3.334	4.044	4.179	3.806	3.98	4.194	4.291	4.322	4.366	4.224	4.458	4.498	4.461
"Channel Islands"	830	"85-89"	0.962	1.089	1.161	1.731	1.844	2.257	2.798	2.949	2.75	2.917	3.135	3.255	3.331	3.436	3.334	3.578	3.632
"Channel Islands"	830	"90-94"	0.347	0.407	0.482	0.54	0.847	0.933	1.184	1.517	1.648	1.572	1.729	1.897	2.027	2.128	2.23	2.211	2.431
"Channel Islands"	830	"95-99"	0.063	0.089	0.111	0.141	0.169	0.278	0.324	0.427	0.569	0.64	0.643	0.728	0.836	0.917	0.997	1.083	1.112
"Channel Islands"	830	"100+"	0.005	0.009	0.013	0.018	0.025	0.032	0.056	0.07	0.098	0.137	0.167	0.178	0.211	0.252	0.296	0.337	0.385
"Denmark"	208	"0-4"	155.71	168.04	175.059	174.272	170.509	166.221	165.537	168.945	172.635	175.616	174.036	172.117	170.361	169.932	172.104	173.589	174.076
"Denmark"	208	"5-9"	152.312	156.97	169.21	176.263	175.225	171.556	167.539	166.19	169.851	173.718	176.78	175.023	172.766	171.192	170.506	172.677	174.901
"Denmark"	208	"10-14"	172.931	154.459	159.139	171.051	178.031	176.987	173.343	169.355	168.273	171.722	175.218	178.464	176.425	174.81	173.046	172.081	173.611
"Denmark"	208	"15-19"	173.332	177.463	158.765	163.23	174.584	181.709	180.51	177.486	173.18	171.394	175.21	178.273	182.128	180.386	178.359	175.493	175.392
"Denmark"	208	"20-24"	191.208	180.271	184.109	165.331	168.467	179.936	187.217	186.554	183.022	178.624	177.582	180.919	183.451	187.419	184.854	183.984	179.857
"Denmark"	208	"25-29"	202.901	197.703	186.228	189.949	170.787	174.133	184.933	192.892	192.072	189.051	183.888	182.829	185.2	188.929	191.496	188.988	187.672
"Denmark"	208	"30-34"	180.142	207.224	201.631	190.534	193.809	173.964	177.332	188.211	196.801	195.861	192.715	187.856	186.506	188.632	191.404	195.663	192.64
"Denmark"	208	"35-39"	159.359	182.555	209.349	204.127	192.329	195.741	175.543	179.638	190.705	199.275	197.821	194.816	189.997	188.29	189.924	193.966	197.607
"Denmark"	208	"40-44"	179.807	160.801	183.797	210.66	205.081	193.361	196.612	177.072	180.781	191.83	200.564	199.137	196.411	190.621	188.939	190.737	194.699
"Denmark"	208	"45-49"	188.586	179.255	160.546	183.427	210.094	204.43	192.953	196.555	177.318	181.181	192.155	200.869	199.174	196.354	191.207	189.46	190.924
"Denmark"	208	"50-54"	214.15	186.028	177.048	158.737	181.612	208.121	202.716	191.486	195.199	176.208	179.936	191.199	199.71	198.132	195.205	191.078	188.782
"Denmark"	208	"55-59"	191.542	209.083	182.074	173.735	156.013	178.632	204.988	199.918	189.322	193.087	174.367	178.378	189.549	198.464	197.113	193.787	190.189
"Denmark"	208	"60-64"	171.15	185.307	202.767	177.338	169.574	152.813	175.12	201.307	196.733	186.893	190.702	172.189	176.456	187.506	196.909	196.443	192.202
"Denmark"	208	"65-69"	151.161	161.804	176.077	193.667	170.364	163.6	147.817	169.84	195.698	191.848	182.849	186.81	169.207	173.786	185.196	194.037	194.037
"Denmark"	208	"70-74"	168.569	138.173	149.294	163.874	181.643	160.942	155.43	140.916	162.965	188.328	185.37	176.54	181.091	164.75	169.451	181.145	189.484
"Denmark"	208	"75-79"	110.65	145.107	120.828	132.224	147.085	164.798	147.048	143.267	130.871	152.118	176.895	174.653	167.227	172.551	157.31	162.568	174.706
"Denmark"	208	"80-84"	63.764	83.699	112.213	95.448	106.729	120.708	136.974	124.101	122.164	113.285	132.671	155.776	155.691	150.096	155.736	143.511	150.254
"Denmark"	208	"85-89"	29.533	38.331	51.993	72.231	63.123	72.71	83.924	97.14	89.656	90.202	84.907	101.454	121.457	123.449	121.407	128.53	120.259
"Denmark"	208	"90-94"	10.701	12.182	16.443	23.31	33.456	30.526	35.895	42.507	50.666	47.994	49.423	47.762	58.932	71.592	74.707	75.546	82.035
"Denmark"	208	"95-99"	1.902	2.257	2.649	3.702	5.394	8.027	7.41	9.001	10.911	13.335	12.852	13.608	13.606	16.929	21.262	22.794	23.567
"Denmark"	208	"100+"	0.155	0.168	0.2	0.238	0.334	0.492	0.738	0.706	0.851	1.043	1.285	1.275	1.363	1.374	1.734	2.196	2.395
"Estonia"	233	"0-4"	35.545	33.249	29.992	28.889	29.692	30.857	30.356	29.002	27.523	26.618	26.549	27.042	26.873	26.488	25.265	24.658	24.372
"Estonia"	233	"5-9"	36.507	35.303	33.118	29.835	28.552	29.705	30.644	30.443	28.932	27.409	26.386	26.599	27.067	26.928	26.23	25.206	24.689
"Estonia"	233	"10-14"	39.445	36.374	35.212	32.855	29.657	28.604	29.442	30.653	30.488	28.888	27.347	26.369	26.556	26.805	26.832	26.22	25.3
"Estonia"	233	"15-19"	31.66	39.346	36.28	35.058	32.785	29.698	28.449	29.421	30.627	30.485	28.892	27.521	26.391	26.206	26.711	26.92	26.151
"Estonia"	233	"20-24"	28.112	31.578	39.267	36.234	34.923	32.718	29.538	28.533	29.568	30.69	30.335	28.819	27.407	26.311	26.315	26.944	26.854
"Estonia"	233	"25-29"	40.848	27.886	31.367	39.038	35.866	34.793	32.515	29.549	28.374	29.44	30.717	30.44	28.713	27.365	26.476	26.341	26.986
"Estonia"	233	"30-34"	50.016	40.356	27.614	31.075	38.546	35.547	34.562	32.341	29.493	28.252	29.649	30.662	30.273	28.611	27.16	26.219	26.155
"Estonia"	233	"35-39"	46.254	49.38	39.883	27.347	30.617	38.204	35.169	34.466	31.988	29.066	28.33	29.555	30.498	30.203	28.488	27.153	26.137
"Estonia"	233	"40-44"	44.331	45.51	48.652	39.417	26.853	30.347	37.681	34.92	34.022	31.929	28.837	28.143	29.092	30.403	30.091	28.218	26.973
"Estonia"	233	"45-49"	46.608	43.33	44.605	47.779	38.608	26.379	29.675	37.176	34.418	33.759	31.728	28.513	27.813	29.092	30.081	29.717	27.789
"Estonia"	233	"50-54"	38.553	45.069	42.008	43.301	46.393	37.686	25.646	29.093	36.562	33.787	33.278	30.861	28.148	27.683	28.495	29.68	29.388
"Estonia"	233	"55-59"	41.579	36.55	42.871	40.079	41.451	44.517	36.252	24.758	28.199	35.415	32.826	32.381	30.068	27.339	27.022	27.886	29.093
"Estonia"	233	"60-64"	37.783	38.304	33.82	39.836	37.412	38.813	41.967	34.388	23.53	26.85	33.833	31.572	31.022	28.896	26.218	26.209	27.044
"Estonia"	233	"65-69"	32.194	33.509	34.209	30.444	36.102	34.115	35.691	38.714	31.884	22.009	25.167	31.829	29.71	29.29	27.506	25.048	24.94
"Estonia"	233	"70-74"	22.125	27.173	28.629	29.564	26.598	31.886	30.348	32.067	35.166	29.012	20.078	23.209	29.46	27.568	27.218	25.636	23.521
"Estonia"	233	"75-79"	16.73	17.343	21.695	23.257	24.437	22.328	27.176	26.236	28.035	30.894	25.615	17.919	20.81	26.64	25.143	24.788	23.573
"Estonia"	233	"80-84"	11.743	11.602	12.338	15.827	17.386	18.716	17.532	21.731	21.364	22.994	25.627	21.543	15.061	17.644	22.853	21.877	21.82
"Estonia"	233	"85-89"	5.975	6.693	6.853	7.546	10.012	11.375	12.654	12.155	15.466	15.393	16.869	19.155	16.334	11.555	13.674	18.053	17.474
"Estonia"	233	"90-94"	1.955	2.459	2.888	3.091	3.556	4.938	5.883	6.767	6.715	8.773	8.983	10.042	11.68	10.117	7.314	8.839	11.802
"Estonia"	233	"95-99"	0.259	0.443	0.58	0.712	0.797	0.959	1.385	1.712	2.041	2.092	2.806	2.926	3.385	4.006	3.556	2.612	3.218
"Estonia"	233	"100+"	0.015	0.026	0.045	0.061	0.077	0.088	0.108	0.16	0.202	0.246	0.258	0.346	0.374	0.434	0.523	0.479	0.361
"Finland"	246	"0-4"	152.462	152.24	148.777	145.052	144.481	145.303	144.468	141.635	139.582	136.921	135.203	133.674	131.681	130.099	128.282	126.007	124.982
"Finland"	246	"5-9"	158.571	154.598	153.708	149.652	145.754	145.098	145.856	145.176	142.221	139.771	137.413	135.463	133.438	132.453	130.207	127.836	126.231
"Finland"	246	"10-14"	160.437	160.77	156.779	155.433	150.491	146.717	146.156	147.006	145.727	142.329	139.766	137.186	136.183	134.108	132.561	131.058	128.115
"Finland"	246	"15-19"	152.098	163.609	163.998	158.752	157.063	152.524	148.556	148.088	148.309	146.271	142.476	140.527	138.378	137.492	135.153	133.107	130.408
"Finland"	246	"20-24"	161.188	156.114	167.597	166.886	161.126	158.944	154.104	149.573	149.093	149.364	147.081	143.05	141.791	139.687	137.843	134.977	134.104
"Finland"	246	"25-29"	184.407	165.166	160.184	170.395	168.647	163.065	160.516	155.335	150.822	149.729	149.918	146.844	144.357	143.514	140.809	137.287	135.562
"Finland"	246	"30-34"	177.976	187.78	168.554	162.393	171.146	169.568	164.036	161.877	155.499	152.429	150.282	150.123	147.818	146.248	144.008	140.561	137.806
"Finland"	246	"35-39"	185.846	179.938	189.384	169.674	162.721	172.429	169.879	165.055	161.937	155.386	151.668	150.128	150.523	148.473	146.725	143.75	140.372
"Finland"	246	"40-44"	184.331	186.431	180.51	189.387	169.604	162.8	171.853	169.428	164.428	161.39	155.016	150.981	150.81	150.802	148.819	145.976	143.903
"Finland"	246	"45-49"	153.244	183.57	185.72	179.624	188.609	168.404	161.648	170.734	168.349	163.835	160.733	155.117	150.655	150.429	149.979	148.288	145.729
"Finland"	246	"50-54"	181.688	151.323	181.394	183.524	177.566	186.555	166.65	160.021	168.631	167.121	162.176	159.524	153.635	149.741	149.896	149.604	147.508
"Finland"	246	"55-59"	182.596	177.123	147.949	177.505	179.789	174.193	183.245	163.696	157.34	166.31	165.184	160.396	157.839	152.332	148.115	148.741	148.092
"Finland"	246	"60-64"	174.601	175.421	170.87	143.104	172.067	174.755	169.536	178.617	160.15	154.196	162.681	162.142	157.747	155.557	149.727	146.341	146.867
"Finland"	246	"65-69"	169.345	164.789	166.579	162.924	136.925	165.212	168.326	163.538	172.715	155.307	149.919	158.404	158.102	153.688	151.964	147.015	144.24
"Finland"	246	"70-74"	178.566	155.679	152.863	155.493	152.97	129.162	156.59	160.062	156.405	165.827	149.272	144.503	153.57	153.49	149.275	147.916	143.877
"Finland"	246	"75-79"	94.793	156.195	138.23	137.086	140.754	139.453	118.652	144.704	148.849	146.102	155.954	141.531	137.187	147.232	146.905	143.102	142.281
"Finland"	246	"80-84"	65.247	74.524	125.754	112.974	113.745	118.227	118.356	101.925	125.799	130.695	129.474	139.119	127.169	124.498	134.853	136.219	133.26
"Finland"	246	"85-89"	34.529	41.895	49.509	85.472	78.547	80.608	84.878	86.713	76.011	95.073	100.447	101.459	110.851	102.805	102.842	112.502	114.736
"Finland"	246	"90-94"	12.695	15.532	19.679	24.024	42.864	40.422	42.292	45.88	48.037	42.797	55.065	59.247	60.905	68.294	65.403	66.402	73.985
"Finland"	246	"95-99"	2.207	3.284	4.206	5.535	7.014	12.843	12.358	13.334	14.982	16.027	14.704	19.493	21.441	22.879	26.34	25.505	26.782
"Finland"	246	"100+"	0.15	0.262	0.405	0.537	0.727	0.939	1.73	1.746	1.943	2.219	2.432	2.323	3.085	3.521	3.831	4.521	4.565
"Iceland"	352	"0-4"	10.974	10.8	10.354	9.993	9.855	9.869	9.667	9.379	9.061	8.821	8.66	8.586	8.382	8.144	7.901	7.697	7.576
"Iceland"	352	"5-9"	11.654	10.939	10.786	10.343	9.993	9.873	9.868	9.623	9.366	9.097	8.798	8.621	8.577	8.352	8.141	7.904	7.714
"Iceland"	352	"10-14"	11.872	11.646	10.942	10.745	10.324	9.983	9.871	9.852	9.651	9.378	9.086	8.785	8.613	8.522	8.329	8.116	7.909
"Iceland"	352	"15-19"	10.481	11.873	11.634	10.938	10.769	10.329	9.998	9.86	9.866	9.688	9.333	9.017	8.713	8.579	8.481	8.303	8.071
"Iceland"	352	"20-24"	11.289	10.493	11.854	11.635	10.961	10.748	10.336	9.926	9.889	9.85	9.69	9.256	8.96	8.639	8.532	8.46	8.272
"Iceland"	352	"25-29"	13.004	11.282	10.448	11.851	11.626	10.975	10.748	10.264	9.957	9.798	9.791	9.576	9.193	8.916	8.645	8.483	8.428
"Iceland"	352	"30-34"	11.33	12.967	11.229	10.408	11.827	11.662	10.948	10.66	10.275	9.94	9.806	9.739	9.577	9.158	8.855	8.587	8.527
"Iceland"	352	"35-39"	12.203	11.281	12.915	11.161	10.377	11.816	11.616	10.924	10.632	10.218	9.872	9.749	9.689	9.52	9.14	8.811	8.647
"Iceland"	352	"40-44"	10.473	12.139	11.229	12.851	11.107	10.35	11.788	11.54	10.885	10.603	10.146	9.787	9.675	9.584	9.495	9.109	8.784
"Iceland"	352	"45-49"	10.512	10.407	12.075	11.168	12.771	11.061	10.335	11.707	11.527	10.819	10.57	10.099	9.741	9.642	9.547	9.486	9.098
"Iceland"	352	"50-54"	10.199	10.422	10.331	11.996	11.092	12.702	11.001	10.274	11.663	11.472	10.774	10.493	10.06	9.692	9.604	9.551	9.436
"Iceland"	352	"55-59"	10.624	10.065	10.306	10.223	11.88	11.005	12.614	10.929	10.238	11.592	11.409	10.697	10.44	10.026	9.671	9.58	9.554
"Iceland"	352	"60-64"	10.153	10.398	9.878	10.131	10.062	11.712	10.858	12.456	10.821	10.114	11.51	11.321	10.624	10.378	9.98	9.619	9.532
"Iceland"	352	"65-69"	8.713	9.785	10.057	9.59	9.857	9.817	11.45	10.629	12.236	10.643	9.963	11.357	11.203	10.523	10.301	9.884	9.519
"Iceland"	352	"70-74"	7.164	8.175	9.238	9.549	9.148	9.449	9.433	11.05	10.312	11.904	10.375	9.745	11.159	10.999	10.358	10.154	9.768
"Iceland"	352	"75-79"	4.353	6.391	7.369	8.401	8.757	8.445	8.783	8.856	10.426	9.779	11.331	9.946	9.353	10.771	10.656	10.052	9.899
"Iceland"	352	"80-84"	2.793	3.509	5.24	6.131	7.1	7.499	7.306	7.704	7.843	9.358	8.845	10.356	9.133	8.65	10.047	10.023	9.534
"Iceland"	352	"85-89"	1.831	1.847	2.384	3.643	4.375	5.168	5.541	5.534	5.943	6.171	7.516	7.212	8.593	7.69	7.381	8.697	8.828
"Iceland"	352	"90-94"	0.708	0.844	0.88	1.172	1.851	2.284	2.76	3.06	3.146	3.489	3.714	4.64	4.553	5.559	5.166	5.104	6.151
"Iceland"	352	"95-99"	0.13	0.18	0.221	0.236	0.323	0.524	0.66	0.819	0.936	0.989	1.127	1.232	1.565	1.586	1.994	1.9	1.951
"Iceland"	352	"100+"	0.011	0.015	0.021	0.026	0.029	0.039	0.064	0.082	0.103	0.119	0.128	0.147	0.162	0.207	0.218	0.276	0.273
"Ireland"	372	"0-4"	161.676	138.43	128.882	133.715	142.761	147.836	142.366	132.432	123.547	121.4	125.299	126.084	125.12	119.633	114.575	111.989	109.603
"Ireland"	372	"5-9"	181.128	160.758	137.534	128.156	133.182	142.429	146.981	141.136	132.069	122.61	121.183	125.47	126.303	124.899	118.623	114.925	111.61
"Ireland"	372	"10-14"	181.32	180.399	159.949	137.316	128.432	132.784	142.588	146.964	141.31	131.86	122.311	120.526	123.151	126.372	125.327	117.884	114.168
"Ireland"	372	"15-19"	155.96	178.087	177.998	158.78	135.556	127.139	131.385	141.441	146.458	140.722	130.508	121.913	120.635	122.065	125.143	124.198	116.96
"Ireland"	372	"20-24"	131.272	150.292	174.03	175.849	156.303	132.945	124.992	128.517	138.749	144.722	140.099	129.107	122.577	117.632	121.586	124.087	119.812
"Ireland"	372	"25-29"	122.463	125.846	145.716	171.804	173.915	153.452	130.223	122.681	126.092	137.737	143.659	136.536	127.585	119.064	118.171	119.258	119.4
"Ireland"	372	"30-34"	140.572	117.868	121.637	143.237	170.625	171.363	151.601	129.967	120.427	125.337	136.99	141.019	135.77	125.252	117.991	116.782	118.366
"Ireland"	372	"35-39"	173.806	137.33	115.006	119.644	142.318	168.456	169.898	149.333	128.595	119.998	125.334	137.095	140.65	134.273	123.274	117.67	113.321
"Ireland"	372	"40-44"	186.545	170.972	134.879	113.46	119.028	141.167	167.053	168.552	149.046	128.236	119.346	125.567	136.836	139.907	133.774	123.387	116.116
"Ireland"	372	"45-49"	182.112	183.728	168.663	133.399	112.878	118.782	140.92	165.306	167.899	148.169	127.292	118.944	125.421	135.573	139.219	132.569	124.268
"Ireland"	372	"50-54"	152.675	179.23	181.215	166.722	132.082	111.822	117.395	139.449	164.429	167.037	147.761	125.634	117.976	125.153	135.22	138.659	130.909
"Ireland"	372	"55-59"	148.202	149.411	175.906	178.464	164.52	130.649	110.29	116.769	138.175	163.647	165.373	146.916	125.31	116.889	123.834	134.367	137.599
"Ireland"	372	"60-64"	124.556	143.697	145.328	171.944	174.825	161.756	128.482	108.674	114.75	136.79	161.258	163.909	145.582	124.299	116.032	122.676	133.686
"Ireland"	372	"65-69"	114.812	118.562	137.622	140.021	166.243	169.585	157.027	125.2	106.418	112.189	134.307	158.267	161.333	143.329	122.418	114.795	121.474
"Ireland"	372	"70-74"	95.798	105.734	110.257	129.111	132.178	157.545	161.685	150.639	120.356	102.889	108.396	129.994	154.07	156.851	140.403	120.043	112.991
"Ireland"	372	"75-79"	63.419	82.768	92.876	98.195	116.155	119.933	144.377	148.913	139.72	112.311	96.126	102.393	123.528	147.071	149.364	133.905	115.693
"Ireland"	372	"80-84"	38.651	48.024	64.337	73.822	79.373	95.233	99.713	121.055	126.774	119.691	97.653	83.935	90.213	110.642	132.4	135.08	121.359
"Ireland"	372	"85-89"	18.712	23.927	30.886	42.761	50.315	55.374	67.986	72.343	89.779	95.135	90.904	74.763	65.913	71.986	88.522	107.762	111.869
"Ireland"	372	"90-94"	6.214	8.689	11.701	15.765	22.607	27.431	31.097	38.949	42.567	54.35	58.924	57.345	48.26	43.198	48.218	60.26	75.659
"Ireland"	372	"95-99"	1.457	1.806	2.697	3.839	5.403	8.052	10.151	11.848	15.405	17.526	22.912	25.625	26.039	22.35	20.462	23.116	30.191
"Ireland"	372	"100+"	0.15	0.229	0.31	0.491	0.741	1.096	1.72	2.278	2.816	3.825	4.554	6.178	7.344	7.986	7.302	6.841	7.878
"Latvia"	428	"0-4"	49.405	45.207	38.323	34.657	34.154	34.048	33.787	32.382	30.201	28.392	27.245	27.03	26.952	26.075	25.545	24.23	23.143
"Latvia"	428	"5-9"	48.011	48.776	44.73	38.105	34.429	33.994	33.806	33.581	32.252	30.078	28.215	27.249	27.054	27.047	26.1	25.24	24.404
"Latvia"	428	"10-14"	52.799	46.479	47.265	43.625	37.284	33.771	33.372	33.72	33.544	32.102	30.01	27.88	27.025	26.855	27.073	25.987	24.978
"Latvia"	428	"15-19"	44.193	50.594	44.581	45.781	42.234	36.56	33.035	32.926	33.406	33.348	31.882	29.39	27.745	26.438	26.696	26.498	25.751
"Latvia"	428	"20-24"	38.034	41.817	48.392	42.95	44.799	41.539	35.859	32.521	32.44	33.136	32.917	31.004	28.789	27.75	26.366	25.934	26.149
"Latvia"	428	"25-29"	61.189	35.476	39.651	46.717	41.701	43.763	40.674	35.552	32.23	31.692	32.479	32.192	30.227	28.516	27.042	25.943	25.756
"Latvia"	428	"30-34"	71.714	58.396	33.429	37.75	45.312	40.446	42.979	40.109	34.823	31.092	31.165	31.903	31.255	29.913	28.493	26.425	25.407
"Latvia"	428	"35-39"	64.741	69.02	56.178	31.762	36.431	44.194	39.925	41.938	39.69	33.953	30.469	30.669	31.193	30.847	29.378	27.854	26.215
"Latvia"	428	"40-44"	60.092	61.841	66.46	54.036	30.297	35.515	43.2	38.68	41.177	38.382	32.795	29.688	29.974	30.823	30.567	28.957	27.265
"Latvia"	428	"45-49"	63.534	57.163	59.059	63.819	52.124	29.391	34.263	41.825	37.84	39.815	37.326	31.791	29.06	29.45	30.31	29.831	28.137
"Latvia"	428	"50-54"	58.34	59.562	53.874	55.868	60.722	49.695	28.157	32.941	40.563	36.43	38.62	36.166	30.875	28.532	28.586	29.609	28.891
