"country"	"country_code"	"age"	"2020"	"2025"	"2030"	"2035"	"2040"	"2045"	"2050"	"2055"	"2060"	"2065"	"2070"	"2075"	"2080"	"2085"	"2090"	"2095"	"2100"
"Kuwait"	414	"35-39"	236.436	235.34	209.735	190.067	195.664	222.613	231.082	229.678	228.431	231.35	234.592	237.636	245.453	245.301	239.411	239.115	241.45
"Kuwait"	414	"40-44"	190.717	239.138	233.128	211.338	193.223	196.885	223.496	231.11	229.263	231.262	236.121	237.682	241.213	246.077	239.821	239.39	240.469
"Kuwait"	414	"45-49"	147.145	191.289	231.924	227.289	207.592	190.833	196.596	219.95	226.373	227.4	227.151	230.777	234.367	235.138	240.544	235.443	229.667
"Kuwait"	414	"50-54"	116.466	146.534	184.464	222.042	219.017	202.99	184.597	193.352	212.272	224.637	222.124	221.457	223.941	225.334	228.422	229.559	226.766
"Kuwait"	414	"55-59"	68.856	114.688	139.426	173.968	210.963	209.887	192.184	176.967	185.693	204.577	215.77	212.144	213.684	216.216	217.22	218.839	217.642
"Kuwait"	414	"60-64"	50.905	66.777	106.652	129.319	162.394	197.58	195.532	181.065	167.64	175.529	194.002	200.739	200.741	202.965	203.26	203.513	204.94
"Kuwait"	414	"65-69"	25.279	47.315	60.106	95.251	116.332	146.751	179.102	178.335	166.574	154.896	160.334	179.368	188.856	187.388	189.741	188.925	189.601
"Kuwait"	414	"70-74"	15.712	21.963	39.571	50.041	80.181	98.744	125.658	153.29	156.111	146.704	136.43	144.665	160.966	169.193	170.104	171.503	170.257
"Kuwait"	414	"75-79"	6.413	11.876	16.281	28.995	37.538	59.907	75.479	96.949	121.581	123.675	118.471	113.775	119.621	132.849	141.718	142.029	144.133
"Kuwait"	414	"80-84"	3.374	4.096	7.153	9.729	17.451	22.827	37.264	47.349	62.1	78.972	82.758	80.95	78.782	83.015	95.85	103.557	105.041
"Kuwait"	414	"85-89"	1.081	1.247	1.527	2.708	3.829	6.976	9.361	15.541	20.555	28.212	36.863	39.331	39.826	38.817	43.425	51.928	57.399
"Kuwait"	414	"90-94"	0.082	0.22	0.258	0.327	0.593	0.856	1.618	2.246	3.918	5.398	7.578	10.243	11.31	11.968	12.497	14.482	18.03
"Kuwait"	414	"95-99"	0.01	0.008	0.021	0.025	0.033	0.062	0.092	0.18	0.262	0.479	0.684	0.994	1.422	1.656	1.824	2.027	2.492
"Kuwait"	414	"100+"	0	0.001	0	0.001	0.001	0.002	0.003	0.005	0.01	0.015	0.028	0.041	0.063	0.092	0.116	0.128	0.152
"Lebanon"	422	"0-4"	253.511	249.043	232.88	215.489	189.431	175.228	169.695	168.103	169.5	162.774	154.078	145.818	138.993	133.171	134.117	121.205	116.555
"Lebanon"	422	"5-9"	263.126	252.921	238.441	229.312	213.751	189.769	174.878	168.406	168.57	171.541	162.418	151.735	145.12	136.849	133.737	130.725	121.976
"Lebanon"	422	"10-14"	256.021	262.737	242.231	232.199	228.583	212.195	186.221	173.47	170.994	169.692	167.795	160.516	151.263	143.54	137.757	134.552	127.3
"Lebanon"	422	"15-19"	288.939	256.293	252.278	232.059	226.343	221.263	208.271	187.372	173.904	167.788	168.689	166.848	161.794	151.529	143.014	134.961	130.09
"Lebanon"	422	"20-24"	317.833	289.398	245.589	234.5	225.294	217.998	216.484	206.535	182.219	167.6	169.507	164.444	162.813	156.255	145.923	133.695	129.977
"Lebanon"	422	"25-29"	332.191	317.797	279.091	227.57	230.335	211.623	212.218	220.318	198.618	184.736	175.041	164.271	159.759	159.142	149.948	135.527	124.693
"Lebanon"	422	"30-34"	311.108	331.804	308.032	263.74	223.229	220.609	207.825	220.357	212.838	204.792	185.741	170.932	163.335	156.082	152.343	142.803	130.494
"Lebanon"	422	"35-39"	269.492	310.485	322.94	298.095	260.44	215.653	216.744	214.315	219.795	217.321	206.8	183.984	170.55	161.577	157.13	149.638	138.183
"Lebanon"	422	"40-44"	212.133	268.796	303.128	317.03	293.967	255.635	210.383	217.72	209.678	220.794	216.897	206.714	183.211	166.531	163.637	150.474	146.73
"Lebanon"	422	"45-49"	172.772	211.316	262.579	298.542	312.226	289.5	252.295	213.632	217.957	211.958	219.208	218.752	207.786	182.202	168.696	162.59	148.276
"Lebanon"	422	"50-54"	152.48	171.719	205.759	258.866	295.98	311.304	288.936	252.604	214.479	216.432	210.411	220.56	220.557	209.552	185.35	169.414	158.957
"Lebanon"	422	"55-59"	133.342	150.971	166.157	202.791	257.585	294.478	308.694	287.922	253.841	213.802	215.329	211.323	220.477	220.951	210.37	185.162	168.594
"Lebanon"	422	"60-64"	115.246	131.065	145.554	164.063	200.854	255.213	292.419	307.099	286.115	252.649	212.962	214.429	211.243	219.73	220.02	209.835	184.436
"Lebanon"	422	"65-69"	99.792	111.747	125.162	142.716	161.267	198.148	252.095	290.062	305.358	284.212	251.182	212.33	213.593	210.636	217.829	219.597	209.188
"Lebanon"	422	"70-74"	73.944	93.866	104.742	120.372	138.074	156.616	193.316	246.943	284.739	301.681	280.815	249.165	209.943	211.245	209.5	216.056	217.539
"Lebanon"	422	"75-79"	56.401	65.919	83.892	96.233	111.864	129.705	148.749	184.78	237.435	275.409	294.341	275.615	242.493	204.445	207.887	205.433	213.573
"Lebanon"	422	"80-84"	42.488	45.043	53.213	70.495	83.143	98.234	115.994	134.707	170.318	221.651	258.35	276.913	262.252	231.45	197.425	200.607	197.603
"Lebanon"	422	"85-89"	20.708	27.704	30.625	37.845	52.485	63.832	77.492	93.249	111.485	144.738	192.506	227.566	246.672	235.374	210.635	178.23	184.002
"Lebanon"	422	"90-94"	5.224	9.817	13.99	16.335	21.386	31.184	39.852	50.567	63.165	78.326	105.867	145.256	176.254	196.292	191.23	172.723	144.543
"Lebanon"	422	"95-99"	1.024	1.541	3.133	4.805	6.029	8.34	12.997	17.559	23.507	30.918	40.72	57.979	83.825	106.019	123.358	127.337	116.718
"Lebanon"	422	"100+"	0.104	0.155	0.254	0.56	0.924	1.253	1.858	3.051	4.35	6.183	8.797	12.524	19.056	28.819	39.358	48.15	53.311
"Oman"	512	"0-4"	209.626	288.862	318.713	306.674	282.552	264.051	253.086	253.443	249.039	243.525	237.266	232.682	233.759	235.055	234.582	232.845	235.879
"Oman"	512	"5-9"	200.698	220.092	293.807	318.861	297.554	273.814	254.199	245.056	243.495	236.78	235.954	229.309	226.16	227.119	229.536	227.563	230.431
"Oman"	512	"10-14"	165.147	211.393	225.649	292.993	309.103	285.874	267.937	251.412	235.213	231.625	233.708	230.132	225.515	222.923	225.774	222.746	223.417
"Oman"	512	"15-19"	182.126	221.311	246.374	245.465	303.291	320.745	298.457	277.389	257.262	243.432	243.598	245.254	238.186	235.952	236.638	232.706	235.351
"Oman"	512	"20-24"	233.199	279.201	281.614	289.217	277.355	325.109	340.308	317.955	293.152	275.534	270.743	273.07	274.585	264.769	263.681	258.584	264.994
"Oman"	512	"25-29"	293.771	326.123	333.906	331.505	316.963	295.139	338.612	349.841	330.238	303.009	295.156	288.925	296.283	292.911	285.14	281.293	283.567
"Oman"	512	"30-34"	279.807	364.946	370.617	371.967	345.528	335.631	305.091	343.666	346.37	332.534	314.19	308.94	308.494	307.961	306.701	292.658	296.935
"Oman"	512	"35-39"	225.495	328.605	393.696	392.58	383.04	349.478	336.947	312.273	337.269	346.587	331.405	318.016	310.547	311.472	317.683	307.778	304.54
"Oman"	512	"40-44"	168.624	257.943	347.839	405.822	386.148	373.843	346.971	333.258	308.437	332.1	336.695	329.248	318.448	312.635	312.671	310.371	313.583
"Oman"	512	"45-49"	97.761	189.968	269.813	350.197	391.025	373.437	370.265	339.813	326.672	300.196	326.639	332.666	322.465	310.994	304.63	303.282	309.344
"Oman"	512	"50-54"	73.066	111.648	196.836	269.777	336.253	374.772	364.714	350.656	319.98	312.518	293.416	314.925	318.497	313.402	302.698	293.215	293.798
"Oman"	512	"55-59"	55.391	81.741	115.618	194.065	256.853	320.676	361.423	347.008	328.862	302.693	302.953	280.112	301.612	307.705	300.556	291.478	281.489
"Oman"	512	"60-64"	40.818	59.91	82.484	112.969	182.442	242.801	304.032	336.818	319.835	304.929	290.435	285.85	267.096	290.608	290.32	280.862	276.931
"Oman"	512	"65-69"	31.775	42.328	58.37	78.331	104.026	169.23	223.494	273.306	304.802	294.414	283.846	270.357	261.724	251.859	271.354	271.836	267.743
"Oman"	512	"70-74"	21.697	31.288	39.671	53.265	69.643	92.842	149.503	195.815	243.868	270.978	265.45	257.732	241.429	237.739	227.861	250.146	249.325
"Oman"	512	"75-79"	14.725	20.102	27.696	34.496	45.525	59.827	79.153	127.219	168.391	209.427	238.435	229.373	227.919	215.059	213.145	203.562	221.219
"Oman"	512	"80-84"	7.929	13.234	16.917	22.863	27.86	37.349	48.589	64.428	104.455	138.926	178.803	201.116	192.904	194.297	184.968	182.353	178.16
"Oman"	512	"85-89"	3.063	5.572	9.445	12.305	16.713	20.84	27.863	37.024	49.901	81.615	111.072	142.458	161.384	160.439	159.481	152.826	152.941
"Oman"	512	"90-94"	1.72	1.855	3.472	6.081	8.088	11.03	14.218	19.289	26.437	36.171	60.188	83.525	106.398	123.979	125.259	125.332	120.703
"Oman"	512	"95-99"	0.617	0.855	0.962	1.879	3.365	4.577	6.55	8.63	12.18	16.77	23.346	40.823	56.151	75.089	88.129	89.358	91.08
"Oman"	512	"100+"	0.164	0.228	0.334	0.398	0.801	1.482	2.151	3.184	4.393	6.266	9.063	13.322	23.163	33.186	44.582	53.78	54.709
"Qatar"	634	"0-4"	62.886	73.564	82.304	89.778	93.379	95.994	102.675	110.554	113.277	119.797	124.855	128.413	133.114	135.312	137.167	143.456	146.224
"Qatar"	634	"5-9"	68.192	64.028	72.73	83.149	87.609	92.703	96.921	101.263	107.83	112.364	116.768	119.727	126.049	128.793	131.38	132.163	137.51
"Qatar"	634	"10-14"	58.018	69.321	64.869	73.732	82.701	87.87	91.623	95.173	99.682	105.082	108.661	113.902	116.098	122.161	125.91	128.801	127.605
"Qatar"	634	"15-19"	62.364	69.706	79.318	76.013	88.07	96.811	105.673	110.546	110.561	115.892	120.855	123.879	128.333	131.125	136.073	141.699	138.574
"Qatar"	634	"20-24"	69.34	90.596	97.659	106.283	99.108	113.403	127.716	137.625	137.083	140.578	144.815	147.454	151.693	153.326	160.062	161.445	160.791
"Qatar"	634	"25-29"	71.445	102.053	119.669	125.539	131.15	127.875	146.016	159.35	163.455	163.692	166.347	169.219	174.664	170.33	177.849	180.627	181.971
"Qatar"	634	"30-34"	96.99	98.227	118.639	146.005	144.155	150.176	154.223	168.388	177.157	182.713	184.829	184.169	186.631	184.752	187.685	192.278	191.88
"Qatar"	634	"35-39"	109.582	112.22	108.46	137.275	151.943	155.082	163.947	163.205	174.637	186.317	189.399	190.653	194.44	192.714	192.649	195.661	197.768
"Qatar"	634	"40-44"	79.504	117.771	116.907	116.59	139.007	152.664	159.536	169.904	167.634	180.393	188.243	189.67	192.443	193.716	190.773	193.608	196.028
"Qatar"	634	"45-49"	57.235	84.264	118.837	120.034	117.144	141.726	155.676	161.933	168.299	166.853	175.072	183.013	187.224	190.006	191.088	188.437	187.265
"Qatar"	634	"50-54"	39.386	59.856	84.568	117.926	118.218	117.806	136.9	153.821	159.219	164.19	161.496	168.921	177.427	179.114	182.164	183.339	182.03
"Qatar"	634	"55-59"	21.479	40.818	59.867	83.232	113.263	115.22	113.798	135.155	147.768	152.267	155.919	154.521	163.139	170.928	170.87	175.191	172.43
"Qatar"	634	"60-64"	13.151	22.463	40.092	57.814	79.125	107.788	109.811	109.264	128.583	140.325	143.575	146.458	146.811	154.854	160.916	162.734	164.968
"Qatar"	634	"65-69"	7.331	13.478	21.622	37.757	53.405	73.187	99.875	102.172	102.539	118.155	129.67	131.431	138.035	136.991	143.503	149.913	152.401
"Qatar"	634	"70-74"	3.802	7.443	12.612	19.652	33.585	47.868	65.729	90.617	91.905	92.001	107.115	116.536	122.005	126.249	125.366	132.041	138.133
"Qatar"	634	"75-79"	2.694	3.749	6.587	10.92	16.799	28.502	40.901	56.598	76.791	79.74	78.046	93.023	103.359	107.222	112.198	110.286	118.003
"Qatar"	634	"80-84"	1.91	2.524	3.263	5.512	8.644	13.287	22.63	32.552	44.594	61.536	63.539	64.265	76.308	84.4	90.6	94.364	93.84
"Qatar"	634	"85-89"	0.427	1.17	1.566	2.054	3.479	5.62	8.887	15.171	21.916	31.054	43.368	45.168	46.62	55.776	63.081	67	71.653
"Qatar"	634	"90-94"	0.168	0.204	0.559	0.755	1.016	1.782	2.928	4.69	8.186	12.25	17.648	24.897	26.588	27.279	33.635	39.273	42.4
"Qatar"	634	"95-99"	0.038	0.055	0.066	0.189	0.264	0.363	0.633	1.087	1.779	3.163	4.847	7.066	10.342	11.285	11.909	15.048	17.635
"Qatar"	634	"100+"	0.008	0.007	0.011	0.013	0.038	0.054	0.076	0.139	0.239	0.404	0.739	1.15	1.725	2.537	2.818	3.086	3.935
"Saudi Arabia"	682	"0-4"	1474.908	1455.007	1439.109	1436.61	1432.271	1384.739	1322.275	1254.865	1204.798	1161.664	1110.575	1077.1	1039.972	995.654	963.047	925.667	902.422
"Saudi Arabia"	682	"5-9"	1557.013	1463.212	1438.817	1423.029	1417.722	1409.924	1354.235	1292.349	1218.695	1177.632	1123.673	1079.988	1058.221	1009.184	966.037	935.971	901.291
"Saudi Arabia"	682	"10-14"	1519.637	1555.593	1447.15	1419.371	1395.702	1401.117	1385.786	1333.733	1268.86	1195.943	1142.935	1102.084	1060.949	1028.111	974.406	941.51	922.225
"Saudi Arabia"	682	"15-19"	1382.142	1539.84	1560.416	1459.155	1430.099	1395.371	1398.533	1386.38	1339.008	1258.532	1197.167	1127.216	1103.196	1044.107	1008.044	976.611	948.903
"Saudi Arabia"	682	"20-24"	1330.26	1425.151	1570.387	1577.16	1476.489	1449.74	1406.678	1410.79	1389.646	1350.719	1253.738	1194.514	1132.653	1102.914	1052.185	1029.042	988.812
"Saudi Arabia"	682	"25-29"	1246.238	1375.728	1463.322	1592.574	1595.349	1478.099	1452.354	1414.419	1419.547	1393.257	1345.712	1262.224	1193.758	1142.522	1111.067	1075.22	1027.906
"Saudi Arabia"	682	"30-34"	1226.291	1278.829	1400.506	1482.925	1598.243	1589.329	1469.964	1435.339	1413.188	1392.716	1375.051	1326.176	1258.244	1171.635	1148.195	1112.439	1072.506
"Saudi Arabia"	682	"35-39"	1201.156	1244.987	1293.946	1408.387	1471.19	1596.629	1578.288	1452.817	1423.183	1391.077	1382.173	1356.223	1305.627	1241.174	1170.004	1130.176	1096.559
"Saudi Arabia"	682	"40-44"	1241.284	1208.872	1247.943	1286.927	1387.353	1459.861	1575.72	1556.393	1426.559	1409.261	1360.068	1355.233	1328.745	1284.336	1214.681	1155.028	1105.277
"Saudi Arabia"	682	"45-49"	1004.963	1238.4	1203.544	1233.614	1269.003	1366.9	1434.078	1544.038	1522.531	1382.328	1366.852	1334.995	1333.113	1295.253	1237.329	1183.285	1136.699
"Saudi Arabia"	682	"50-54"	629.229	996.724	1223.735	1184.679	1212.173	1242.682	1339.654	1408.259	1511.224	1479.662	1347.503	1329.868	1294.81	1286.943	1257.358	1219.699	1168.624
"Saudi Arabia"	682	"55-59"	516.892	619.452	975.923	1193.492	1152.157	1179.489	1209.018	1298.374	1370.705	1451.791	1427.429	1318.682	1282.781	1262.594	1253.843	1217.511	1191.04
"Saudi Arabia"	682	"60-64"	354.07	498.533	596.686	935.572	1139.919	1100.672	1130.808	1154.816	1252.436	1301.591	1381.128	1367.639	1267.579	1233.12	1213.328	1213.233	1184.24
"Saudi Arabia"	682	"65-69"	249.134	330.149	463.553	552.945	865.182	1055.403	1024.598	1045.907	1079.423	1161.423	1207.197	1294.91	1277.467	1184.615	1170.711	1143.788	1149.381
"Saudi Arabia"	682	"70-74"	161.195	218.479	289.068	404.488	483.349	757.718	926.703	903.186	922.811	948.137	1026.569	1074.746	1156.018	1156.145	1085.93	1065.571	1056.127
"Saudi Arabia"	682	"75-79"	106.966	127.707	172.894	228.771	322.598	385.042	605.99	746.555	729.497	755.453	779.532	852.935	899.841	970.597	972.252	919.113	909.624
"Saudi Arabia"	682	"80-84"	56.95	72.82	87.015	117.879	157.525	221.927	269.048	425.367	531.909	522.92	549.905	580.623	642.542	686.751	745.467	762.086	719.708
"Saudi Arabia"	682	"85-89"	24.697	29.997	38.665	46.89	64.733	87.682	125.777	154.697	249.146	314.295	318.703	340.779	367.123	410.373	447.161	498.718	513.126
"Saudi Arabia"	682	"90-94"	8.503	9.353	11.578	15.298	18.968	26.788	37.158	54.638	68.896	114.094	148.988	154.685	172.313	189.61	219.943	245.129	283.714
"Saudi Arabia"	682	"95-99"	1.815	2.092	2.371	3.029	4.133	5.289	7.746	11.041	16.713	21.98	38.326	51.679	56.325	64.755	75.424	90.409	103.964
"Saudi Arabia"	682	"100+"	0.202	0.271	0.324	0.38	0.501	0.709	0.946	1.447	2.143	3.408	4.729	8.521	12.422	14.325	17.425	20.982	26.596
"State of Palestine"	275	"0-4"	374.802	393.323	401.205	411.702	427.635	442.319	452.591	454.215	455.172	454.786	449.524	460.14	451.298	446.753	436.316	424.425	415.467
"State of Palestine"	275	"5-9"	339.356	369.387	384.722	396.921	407.197	425.119	436.192	444.544	443.899	458.61	448.426	448.964	449.129	449.876	439.536	431.954	419.155
"State of Palestine"	275	"10-14"	299.402	334.49	363.279	382.595	392.269	402.144	419.096	428.512	437.427	443.568	444.396	447.583	448.748	449.24	448.113	438.947	425.285
"State of Palestine"	275	"15-19"	268.721	295.144	330.694	360.353	382.507	389.358	398.983	410.977	425.927	435.314	435.18	445.092	440.769	445.661	442.552	437.178	431.787
"State of Palestine"	275	"20-24"	256.825	264.691	291.42	329.109	356.431	372.915	385.24	393.632	404.662	415.796	428.342	439.184	439.23	445.332	444.438	440.977	432.508
"State of Palestine"	275	"25-29"	234.504	252.893	260.834	289.643	324.792	348.461	369.61	377.761	386.741	400.993	411.454	428.87	436.125	441.365	442.434	438.974	436.898
"State of Palestine"	275	"30-34"	185.974	230.604	249.474	259.152	285.906	317.556	342.813	361.473	372.251	381.208	392.577	410.095	424.508	432.98	435.738	434.916	429.131
"State of Palestine"	275	"35-39"	148.595	182.427	227.378	247.542	255.197	278.928	310.224	336.087	354.501	363.428	374.362	389.805	405.85	423.94	425.629	430.188	431.425
"State of Palestine"	275	"40-44"	125.098	145.58	179.535	225.415	243.316	248.917	272.002	302.897	330.894	348.713	358.668	370.416	391.611	407.251	421.724	418.049	424.849
"State of Palestine"	275	"45-49"	101.783	122.131	142.69	177.192	221.174	237.34	242.587	265.162	297.077	326.691	341.843	356.344	368.477	386.976	403.618	408.255	412.986
"State of Palestine"	275	"50-54"	84.615	98.843	119.148	140.167	172.876	214.812	230.725	235.274	257.92	292.755	320.122	338.181	352.302	364.191	381.5	399.198	404.097
"State of Palestine"	275	"55-59"	66.754	81.456	95.549	115.975	135.793	167.355	208.027	221.858	227.396	253.119	284.962	318.171	332.683	346.871	358.445	374.037	387.889
"State of Palestine"	275	"60-64"	45.857	63.269	77.554	91.769	110.963	129.688	159.784	198.288	213.315	221.185	245.567	281.767	308.18	328.216	338.606	347.829	366.135
"State of Palestine"	275	"65-69"	34.621	42.176	58.665	72.493	85.763	103.935	121.129	149.583	187.911	204.408	211.133	237.604	272.602	302.008	319.614	327.99	336.709
"State of Palestine"	275	"70-74"	24.745	30.218	37.207	52.353	65.003	76.574	93.104	108.698	135.627	172.942	188.485	197.222	224.394	256.754	283.342	296.884	308.799
"State of Palestine"	275	"75-79"	16.376	19.713	24.494	30.56	43.159	53.764	63.797	77.811	93.033	117.376	151.56	167.45	176.222	199.798	228.574	252.306	268.313
"State of Palestine"	275	"80-84"	9.035	11.134	13.7	17.217	21.621	31.104	39.237	47.177	59.045	71.509	92.107	120.662	135.051	142.626	162.835	190.274	212.576
"State of Palestine"	275	"85-89"	3.404	4.75	5.99	7.49	9.568	12.395	18.216	23.621	28.948	37.306	46.11	60.378	79.435	91.893	98.221	113.929	136.795
"State of Palestine"	275	"90-94"	0.847	1.207	1.727	2.235	2.868	3.764	5.037	7.579	10.05	12.71	16.657	21.141	28.474	38.755	45.361	50.85	60.567
"State of Palestine"	275	"95-99"	0.132	0.178	0.261	0.383	0.51	0.673	0.911	1.254	1.94	2.655	3.463	4.668	6.164	8.566	12.063	14.578	16.866
"State of Palestine"	275	"100+"	0.009	0.014	0.02	0.03	0.045	0.062	0.083	0.115	0.163	0.264	0.374	0.5	0.697	0.943	1.354	1.987	2.499
"Syrian Arab Republic"	760	"0-4"	832.929	885.08	989.338	1057.58	1009.556	903.48	807.939	778.811	787.297	787.928	767.29	707.899	647.467	611.276	588.04	574.187	569.457
"Syrian Arab Republic"	760	"5-9"	1025.29	779.802	855.896	979.865	1054.104	1004.135	898.952	807.462	774.171	788.392	782.188	758.748	706.44	647.9	609.519	583.682	568.386
"Syrian Arab Republic"	760	"10-14"	1123.483	1008.188	751.353	850.381	977.114	1049.146	999.3	887.07	801.133	776.401	781.404	782.126	751.65	700.195	640.232	609.92	575.734
"Syrian Arab Republic"	760	"15-19"	1127.173	1117.188	999.201	736.322	840.196	975.629	1033.652	992.844	878.739	790.989	764.721	766.094	773.485	737.54	686.987	625.021	599.688
"Syrian Arab Republic"	760	"20-24"	956.31	1121.595	1114.472	979.027	716.175	837.354	962.393	1018.95	971.729	864.112	784.173	748.426	745.43	744.773	715.281	659.881	603.58
"Syrian Arab Republic"	760	"25-29"	611.925	925.301	1118.787	1090.816	956.327	705.483	829.082	949.903	997.518	934.698	841.227	749.882	714.977	714.274	720.574	686.233	632.766
"Syrian Arab Republic"	760	"30-34"	540.041	560.024	905.613	1097.881	1070.996	941.705	699.193	809.699	923.825	974.272	923.736	828.038	743.12	697.539	692.667	700.428	671.491
"Syrian Arab Republic"	760	"35-39"	568.118	490.848	522.224	892.205	1084.184	1052.472	932.002	697.606	807.897	920.943	954.496	916.295	823.043	723.128	674.946	675.347	685.173
"Syrian Arab Republic"	760	"40-44"	507.846	530.933	453.543	516.42	884.222	1069.479	1047.359	924.661	690.963	795.444	908.218	949.795	905.484	816.217	708.788	667.173	664.43
"Syrian Arab Republic"	760	"45-49"	419.956	480.474	501.322	448.51	508.274	879.45	1064.036	1044.11	917.349	680.305	788.988	896.653	943.99	900.794	810.627	702.676	663.846
"Syrian Arab Republic"	760	"50-54"	371.884	399.263	457.596	492.785	444.227	504.314	871.933	1053.23	1031.467	910.538	680.029	778.959	888.193	936.368	893.81	805.531	695.831
"Syrian Arab Republic"	760	"55-59"	334.226	354.571	380.841	447.559	486.073	433.423	496.986	859.228	1039.756	1020.258	899.932	673.307	773.596	876.071	925.374	887.212	804.476
"Syrian Arab Republic"	760	"60-64"	263.849	316.99	336.959	368.43	435.941	472.557	421.575	489.742	844.94	1021.444	1003.18	887.309	660.031	764.376	863.386	918.059	876.746
"Syrian Arab Republic"	760	"65-69"	206.129	245.64	296.742	320.114	351.78	416.964	451.687	408.97	471.644	815.501	991.036	975.977	863.616	644.557	748.398	848.009	900.295
"Syrian Arab Republic"	760	"70-74"	121.167	183.618	220.523	270.799	294.383	325.047	387.077	423.019	383.647	446.178	771.02	939.205	929.438	822.809	620.283	725.794	813.206
"Syrian Arab Republic"	760	"75-79"	90.016	99.006	152.465	186.235	230.765	252.498	282.117	338.441	372.957	342.895	398.14	695.176	857.846	850.331	757.822	571.24	673.59
"Syrian Arab Republic"	760	"80-84"	52.97	63.172	70.892	112.03	138.835	174.62	193.791	218.295	266.123	297.65	272.783	323.628	572.968	716.068	719.888	649.775	497.09
"Syrian Arab Republic"	760	"85-89"	26.878	29.372	35.856	41.113	66.079	83.568	107.014	121.179	139.191	171.38	195.228	182.473	218.024	399.32	512.437	525.383	478.287
"Syrian Arab Republic"	760	"90-94"	7.054	10.308	11.547	14.437	16.944	27.937	36.091	47.296	55.05	64.758	82.72	95.496	91.332	112.612	212.887	282.857	296.838
"Syrian Arab Republic"	760	"95-99"	1.085	1.621	2.429	2.803	3.579	4.342	7.341	9.696	13.152	15.687	18.917	24.846	30.239	29.361	37.532	74.408	102.471
"Syrian Arab Republic"	760	"100+"	0.116	0.129	0.198	0.303	0.359	0.472	0.583	1.01	1.381	1.909	2.36	2.931	4.031	5.063	5.078	6.785	13.678
"Turkey"	792	"0-4"	3090.722	3060.92	3066.144	3089.056	3093.739	3049.177	2928.468	2801.865	2739.545	2712.566	2718.971	2651.104	2570.743	2476.347	2426.667	2376.354	2349.135
"Turkey"	792	"5-9"	3463.675	3117.48	3061.463	3072.914	3092.958	3095.932	3045.5	2923.904	2812.552	2762.535	2721.814	2715.834	2651.433	2560.505	2478.199	2433.363	2375.538
"Turkey"	792	"10-14"	3370.109	3537.473	3124.137	3125.792	3079.83	3107.928	3100.358	3056.249	2922.439	2824.369	2759.433	2727.364	2704.398	2644.214	2548.215	2474.828	2428.29
"Turkey"	792	"15-19"	3379.048	3457.25	3622.839	3217.421	3195.702	3130.517	3145.549	3123.742	3070.471	2935.229	2835.34	2757.195	2736.929	2706.58	2657.7	2575.79	2491.933
"Turkey"	792	"20-24"	3354.394	3452.618	3517.632	3678.485	3281.735	3254.909	3176.387	3190.705	3159.701	3089.518	2979.87	2846.847	2767.317	2749.889	2680.787	2654.885	2556.892
"Turkey"	792	"25-29"	3171.783	3401.946	3506.324	3552.956	3706.636	3296.752	3281.212	3167.743	3194.403	3167.44	3096.93	2987.646	2853.879	2770.419	2753.267	2690.5	2651.55
"Turkey"	792	"30-34"	3199.982	3198.838	3434.598	3526.098	3563.08	3706.463	3306.195	3279.267	3175.19	3197.92	3166.018	3092.7	2978.462	2851.904	2755.478	2743.187	2692.843
"Turkey"	792	"35-39"	3223.285	3217.173	3211.13	3445.093	3526.033	3565.159	3698.764	3304.651	3274.758	3180.314	3194.528	3168.03	3097.772	2967.698	2854.068	2751.653	2741.955
"Turkey"	792	"40-44"	3062.717	3234.997	3225.627	3217.142	3444.974	3529.454	3556.04	3696.807	3306.977	3264.917	3186.305	3190.104	3161.956	3093.601	2964.177	2842.557	2753.444
"Turkey"	792	"45-49"	2779.376	3071.768	3240.999	3222.361	3212.664	3442.338	3516.385	3549.316	3691.084	3310.454	3258.264	3188.584	3183.608	3158.331	3086.403	2958.748	2845.869
"Turkey"	792	"50-54"	2416.527	2785.525	3072.556	3228.19	3211.815	3201.782	3429.919	3508.614	3541.14	3681.949	3303.201	3261.54	3174.237	3182.688	3151.923	3076.394	2957.892
"Turkey"	792	"55-59"	2159.581	2415.7	2776.389	3047.84	3205.603	3189.866	3184.379	3410.825	3494.232	3521.096	3669.691	3297.589	3251.897	3176.109	3173.733	3141.684	3070.447
"Turkey"	792	"60-64"	1925.068	2144.199	2394.914	2738.338	3010.302	3172.118	3160.445	3157.127	3387.972	3468.244	3502.135	3652.186	3289.19	3247.035	3172.053	3167.574	3129.543
"Turkey"	792	"65-69"	1549.447	1882.096	2103.749	2336.664	2678.127	2956.198	3120.835	3116.766	3119.3	3357.432	3440.531	3479.102	3625.77	3264.759	3237.061	3156.647	3160.504
"Turkey"	792	"70-74"	1072.148	1465.382	1801.912	2002.563	2237.819	2579.081	2864.097	3041.089	3052.539	3059.863	3295.341	3401.489	3438.58	3588.985	3241.673	3214.736	3129.535
"Turkey"	792	"75-79"	767.936	948.537	1309.935	1623.051	1824.272	2060.681	2400.298	2688.199	2879.384	2912.458	2947.804	3189.939	3295.147	3350.987	3514.085	3174.616	3164.256
"Turkey"	792	"80-84"	496.359	597.428	753.882	1056.909	1332.803	1527.859	1754.142	2074.256	2362.046	2573.062	2634.325	2696.706	2953.929	3087.115	3167.909	3342.439	3027.793
