"country_code"	"name"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
768	"Togo"	523.844	656.469	744.302	832.265	918.97	1004.324	1089.188	1169.48	1241.959	1309.407	1378.667	1456.205	1546.97	1652.963	1767.695	1880.781	1988.322
935	"ASIA"	4557.402	7613.716	9336.129	11019.609	12612.972	14086.412	15487.558	16850.621	18150.362	19373.691	20536.445	21670.12	22842.204	24078.352	25324.034	26517.294	27669.829
156	"China"	7974.805	10787.547	12089.187	13336.063	14467.613	15432.741	16221.752	16813.247	17187.774	17417.195	17536.008	17571.423	17575.887	17550.609	17490.65	17408.165	17305.193
344	"China, Hong Kong SAR"	796.952	871.021	895.295	919.743	945.867	972.425	996.147	1011.204	1017.841	1020.706	1021.592	1021.115	1020.14	1021.772	1027.587	1037.865	1049.943
446	"China, Macao SAR"	128.609	144.184	143.2	141.723	139.633	136.981	133.935	130.525	126.846	123.404	120.872	119.704	119.619	119.813	119.856	119.991	120.289
408	"Dem. People's Republic of Korea"	241.421	258.083	258.126	258.706	260.057	261.814	263.618	264.863	265.505	265.52	265.557	265.776	265.51	264.246	261.629	257.658	253.222
392	"Japan"	1856.065	2014.414	2056.313	2088.41	2104.39	2103.784	2092.764	2073.74	2051.816	2030.743	2007.655	1979.393	1952.91	1940.425	1945.977	1962.201	1981.828
496	"Mongolia"	69.022	77.937	91.316	104.556	117.464	129.705	140.87	150.871	159.64	167.074	173.131	177.544	180.972	184.738	189.802	196.236	203.429
410	"Republic of Korea"	1492.547	1807.145	1835.587	1852.971	1852.469	1836.179	1811.423	1789.439	1777.826	1772.376	1761.281	1737.083	1698.642	1650.888	1598.912	1543.276	1486.431
158	"Other non-specified areas"	705.743	854.733	864.479	872.534	874.209	866.61	851.199	829.338	803.8	777.847	754.338	737.617	729.508	727.76	730.082	734.485	739.317
398	"Kazakhstan"	1472.127	1928.962	2250.989	2571.833	2888.381	3194.392	3480.656	3732.965	3944.638	4124.002	4283.825	4447.612	4641.618	4873.506	5146.752	5443.766	5744.952
417	"Kyrgyzstan"	253.658	333.37	422.01	511.103	600.219	686.567	767.607	840.987	906.1	966.109	1025.321	1085.982	1149.815	1215.358	1277.667	1333.853	1387.243
762	"Tajikistan"	378.149	456.583	537.652	622.048	711.934	806.438	903.868	1004.156	1105.838	1204.279	1292.665	1367.453	1430.27	1482.017	1525.179	1561.026	1592.729
795	"Turkmenistan"	207.004	237.848	254.349	269.593	282.613	293.342	301.966	308.841	313.855	317.162	319.18	320.126	320.978	322.963	326.371	330.423	334.803
860	"Uzbekistan"	766.118	1261.756	1506.357	1744.705	1966.99	2161.912	2321.947	2450.332	2558.25	2658.402	2758.249	2863.33	2981.154	3117.674	3271.895	3436.388	3603.508
4	"Afghanistan"	7397.19	9389.236	10162.421	10946.529	11746.288	12575.647	13436.873	14330.649	15266.677	16263.036	17292.323	18328.603	19305.03	20213.242	21072.592	21909.166	22745.965
50	"Bangladesh"	2480.408	3721.131	4162.382	4593.188	4989.642	5318.732	5570.543	5759.955	5915.343	6037.685	6118.052	6163.621	6167.42	6142.828	6132.048	6155.451	6202.564
64	"Bhutan"	98.339	119.082	127.271	134.858	141.712	148.213	154.479	160.328	165.54	169.548	171.29	170.885	169.093	166.93	165.207	164.459	164.256
356	"India"	6773.515	10651.532	12475.887	14264.883	15997.41	17637.436	19160.768	20555.864	21799.058	22822.055	23565.926	24024.987	24264.401	24366.49	24429.803	24457.005	24428.17
364	"Iran (Islamic Republic of)"	3513.75	4602.3	4790.459	4970.134	5135.405	5277.181	5386.324	5474.736	5550.054	5607.801	5637.027	5625.867	5569.567	5485.349	5385.833	5279.944	5168.303
462	"Maldives"	9.037	11.657	12.098	12.504	12.878	13.204	13.423	13.519	13.549	13.565	13.522	13.406	13.179	12.861	12.503	12.164	11.852
524	"Nepal"	386.219	682.895	823.084	962.405	1102.164	1241.577	1379.938	1514.471	1641.633	1757.074	1858.531	1948.86	2029.723	2098.794	2152.38	2189.396	2215.957
586	"Pakistan"	2489.386	3384.679	4248.025	5090.624	5893.957	6646.498	7346.922	7984.906	8547.538	9025.445	9434.656	9783.26	10058.407	10262.784	10402.983	10488.509	10547.355
