"name"	"country_code"	"2015"	"2020"	"2025"	"2030"	"2035"	"2040"	"2045"	"2050"	"2055"	"2060"	"2065"	"2070"	"2075"	"2080"	"2085"	"2090"	"2095"	"2100"
"Iraq"	368	36423.395	43049.845	50440.462	58357.889	66868.528	75929.61	85878.375	96184.494	108535.909	120182.442	133802.439	146500.961	161033.911	176228.091	191542.991	209076.563	227687.132	242791.808
"Israel"	376	8064.036	9108.437	10201.791	11389.208	12677.184	14062.687	15444.744	16947.401	18479.896	19935.703	21650.927	23191.715	25036.127	26827.27	29388.527	30652.605	32838.942	33844.768
"Jordan"	400	7594.547	9524.187	11293.089	13228.682	15140.703	16898.353	18830.103	20364.847	22426.497	24369.467	25889.585	27828.125	29716.843	30964.973	32149.804	33888.825	35780.048	36608.372
"Kuwait"	414	3892.115	5452.564	6632.072	7669.455	8501.006	9156.065	10014.818	10506.13	11011.774	11418.964	11967.457	12289.842	12736.647	13186.241	13535.253	14039.338	14245.858	14835.53
"Lebanon"	422	5850.743	7162.327	7710.643	8242.375	9009.049	9955.575	10957.095	11807.058	12842.1	13717.844	14372.457	15121.944	15768.58	16661.596	16706.802	17574.312	18338.246	18830.715
"Oman"	512	4490.541	6811.902	8932.668	10700.681	12220.425	13532.872	14317.177	15010.498	15468.044	15790.485	15657.591	15677.529	15548.925	15642.671	15910.108	15952.521	15853.012	16244.573
"Qatar"	634	2235.355	3452.524	4420.716	5264.563	5820.93	6461.2	7016.505	7709.14	8171.303	8570.729	9002.296	9523.957	9928.665	10297.07	10691.301	10930.807	11128.807	11583.884
"Saudi Arabia"	682	31540.372	36132.988	40200.268	43918.495	47466.141	50363.513	52667.892	54860.424	56594.963	58073.603	58496.104	59278.627	60573.349	61459.705	62383.497	63211.913	63500.794	65027.352
"State of Palestine"	275	4668.466	5771.432	6930.255	8234.139	9562.863	10968.615	12504.861	14167.596	15941.029	17748.482	19073.066	20812.802	22852.61	23669.622	24974.682	26048.602	27354.107	28736.03
"Syrian Arab Republic"	760	18502.413	20328.579	22423.289	24736.817	26873.484	29076.556	31071.759	33078.797	35422.303	37955.341	39856.867	41820.015	43485.679	44576.212	45941.268	46781.715	46894.982	47763.945
"Turkey"	792	78665.83	85604.726	92483.174	99398.401	106349.983	113587.599	120691.588	127602.512	132878.983	138663.818	144227.689	148246.982	152938.772	157676.823	161763.462	165847.545	170538.232	174394.405
"United Arab Emirates"	784	9156.963	13551.63	17131.195	20572.643	22719.364	25340.523	27784.144	30130.574	32500.47	34512.718	36989.817	39213.095	40886.459	43089.078	44709.109	46523.914	48839.643	50996.361
"Yemen"	887	26832.215	31040.762	35239.496	39549.949	43870.393	47997.321	52287.14	56190.94	59610.9	62912.188	65804.903	68112.857	70034.966	72019.865	72777.036	73094.125	73017.067	73629.764
"EUROPE"	908	738095.558	741041.335	741601.11	739387.269	736487.484	733182.798	729076.617	726141.018	720474.29	716132.815	711272.461	708060.24	708339.709	711710.573	715235.749	720419.667	725723.783	733437.732
"Belarus"	112	9495.826	9546.814	9556.87	9516.219	9451.688	9402.941	9364.117	9330.978	9277.247	9226.925	9163.75	9149.965	9236.923	9276.041	9349.771	9477.197	9554.855	9609.51
"Bulgaria"	100	7149.787	6982.501	6783.05	6592.905	6397.681	6196.719	6018.408	5881.355	5755.569	5619.35	5492.702	5400.931	5310.846	5263.274	5251.694	5219.211	5192.871	5080.734
"Czech Republic"	203	10543.186	10648.65	10711.443	10670.686	10594.365	10532.237	10474.756	10438.317	10397.931	10314.847	10218.108	10122.802	10011.587	9991.75	9962.88	9967.626	10021.929	10048.901
"Hungary"	348	9855.023	9795.178	9701.37	9568.792	9403.214	9211.623	9052.055	8913.473	8764.762	8607.145	8469.786	8332.118	8233.345	8159.018	8051.475	7944.732	7914.238	7883.635
"Poland"	616	38611.794	38656.244	38418.405	37908.299	37189.586	36441.802	35611.939	34860.834	33917.798	33193.64	32154.498	31164.899	30171.952	29217.514	28423.471	27718.607	27098.778	26412.941
"Republic of Moldova"	498	4068.897	4111.27	4136.365	4124.51	4090.328	4079.613	4057.301	4015.885	4017.1	3992.089	3984.621	3937.17	3817.409	3786.456	3766.017	3794.328	3788.519	3770.084
"Romania"	642	19511.324	18995.304	18458.868	17936.508	17389.227	16870.617	16359.099	15899.533	15447.426	14967.794	14480.906	14121.037	13812.794	13453.847	13289.945	13112.222	12806.437	12647.076
"Russian Federation"	643	143456.918	144212.7	144474.754	144281.534	143669.87	143554.52	144405.521	145479.316	146989.432	147581.508	148311.56	149036.292	150931.001	152847.81	156297.603	160315.961	164322.032	167159.346
"Slovakia"	703	5426.258	5465.534	5468.473	5426.664	5339.395	5243.735	5139.848	5031.307	4928.694	4821.255	4691.833	4553.186	4439.682	4352.258	4273.573	4202.525	4150.419	4092.507
"Ukraine"	804	44823.765	44279.724	43536.012	42631.274	41625.36	40620.331	39845.301	39077.752	38540.232	37844.533	37121.098	36573.947	36050.219	35875.882	35676.708	35823.771	35789.604	36047.081
