"name"	"country_code"	"2015"	"2020"	"2025"	"2030"	"2035"	"2040"	"2045"	"2050"	"2055"	"2060"	"2065"	"2070"	"2075"	"2080"	"2085"	"2090"	"2095"	"2100"
"Bulgaria"	100	3473.406	3244.036	3026.841	2795.407	2580.677	2363.151	2160.025	1992.487	1823.533	1682.019	1533.951	1430.996	1333.643	1221.819	1126.926	1056.921	978.846	933.453
"Czech Republic"	203	5180.067	5058.404	4923.647	4753.343	4556.331	4362.219	4184.239	3970.398	3802.568	3596.857	3369.528	3178.469	2997.441	2856.971	2736.515	2626.047	2545.494	2400.456
"Hungary"	348	4690.865	4494.448	4290.023	4077.053	3843.443	3588.913	3384.827	3189.857	2973.652	2740.256	2560.67	2393.343	2195.036	2016.273	1861.943	1754.518	1626.398	1505.218
"Poland"	616	18673.687	18157.844	17515.625	16713.143	15795.28	14853.954	13839.636	12980.434	11938.873	10994.515	10012.709	9163.187	8212.062	7346.376	6551.432	5808.206	5197.856	4663.958
"Republic of Moldova"	498	1955.859	1860.745	1756.632	1632.596	1491.291	1348.138	1196.033	1058.83	925.515	808.573	694.57	598.434	491.392	410.764	347.317	287.522	236.077	190.975
"Romania"	642	9450.977	8825.649	8171.397	7471.717	6779.924	6090.638	5400.41	4774.597	4106.285	3536.265	3031.913	2565.252	2138.925	1833.306	1570.328	1270.463	1056.149	880.661
"Russian Federation"	643	66644.047	65211.127	63244.903	60861.406	58396.282	55684.482	53064.707	50766.188	48406.732	45696.969	43511.022	41386.934	39406.558	38317.046	37239.609	35659.382	33933.412	31280.403
"Slovakia"	703	2630.135	2581.061	2519.591	2432.871	2322.903	2208.434	2083.953	1973.818	1866.779	1741.588	1611.233	1506.581	1396.626	1305.999	1224.253	1142.782	1073.33	1010.874
"Ukraine"	804	20759.396	19994.917	19152.112	18245.673	17256.594	16329.456	15432.14	14445.806	13613.945	12525.523	11672.172	10864.063	10155.746	9815.812	9134.318	8661.581	8184.26	7587.881
"Channel Islands"	830	81.125	80.23	78.652	76.476	74.041	71.071	68.254	64.34	60.136	55.982	53.353	49.38	45.495	43.288	39.574	34.786	31.729	28.738
"Denmark"	208	2813.929	2828.321	2833.921	2831.622	2799.973	2780.182	2740.582	2681.575	2612.532	2576.916	2519.135	2481.091	2409.457	2330.545	2269.953	2194.705	2105.181	2044.431
"Estonia"	233	614.318	580.471	549.766	518.381	488.206	465.369	436.95	414.927	384.807	357.562	333.317	306.317	289.931	265.523	251.654	239.47	225.265	206.384
"Finland"	246	2709.039	2684.903	2642.656	2599.757	2540.5	2439.437	2342.306	2232.51	2146.717	2066.602	1946.834	1871.786	1798.42	1718.485	1611.805	1560.873	1460.697	1376.187
"Iceland"	352	165.02	165.911	166.762	166.333	165.065	162.223	157.181	154.329	147.486	141.432	135.086	128.375	122.136	113.754	106.075	100.04	98.102	97.589
"Ireland"	372	2340.097	2234.952	2110.84	1947.766	1795.52	1635.047	1482.203	1290.591	1137.344	1009.173	874.001	753.926	634.226	565.806	490.076	485.294	444.326	399.723
"Latvia"	428	903.99	823.214	740.36	650.515	570.763	499.725	434.336	368.557	315.413	276.929	225.174	179.341	149.598	123.114	107.586	92.02	81.239	75.582
"Lithuania"	440	1325.24	1175.079	1035.501	906.868	778.35	657.995	545.788	456.642	384.276	316.528	260.4	207.885	166.016	129.063	103.658	89.322	71.948	63.667
"Norway"	578	2624.804	2740.077	2843.157	2917.209	2953.929	2962.488	2966.945	2964.963	2933.9	2897.022	2812.29	2764.787	2738.8	2701.08	2604.061	2477.995	2424.031	2327.227
"Sweden"	752	4886.817	4973.083	5042.841	5090.866	5093.19	5055.095	5024.534	4987.266	4884.818	4772.756	4589.153	4408.564	4304.508	4201.495	4005.108	3869.89	3678.54	3487.11
"United Kingdom"	826	31898.594	32360.187	32589.428	32544.375	32543.287	32321.792	31932.499	31674.593	31056.524	30707.768	30029.151	29473.997	28446.769	27428.487	26705.159	25899.469	25241.966	24651.936
"Albania"	8	1436.82	1321.926	1220.844	1106.074	975.575	844.871	781.702	713.483	644.988	573.852	498.071	422.335	383.544	327.253	263.419	234.583	196.55	181.691
"Bosnia and Herzegovina"	70	1896.451	1657.886	1477.526	1317.991	1155.589	998.933	863.494	739.287	646.448	539.049	453.922	382.389	305.054	234.72	181.39	149.665	121.102	99.913
"Croatia"	191	2045.25	1939.332	1824.36	1704.552	1595.427	1480.415	1369.956	1265.478	1149.074	1039.331	934.17	837.892	755.832	699.093	638.47	573.83	475.205	396.54
"Greece"	300	5345.169	5005.691	4670.717	4346.89	4004.69	3647.354	3254.833	2927.718	2600.535	2244.686	1956.103	1653.633	1406.202	1220.51	1029.032	853.963	712.604	603.221
"Italy"	380	29069.71	28439.788	27690.171	26709.001	25602.826	24350.75	22969.847	21516.407	20180.756	18817.623	17462.406	16041.803	14797.718	13671.075	12511.959	11638.18	10771.706	9975.075
"Malta"	470	208.496	203.733	197.879	190.146	180.516	171.141	158.783	147.316	133.844	121.735	110.76	100.804	92.029	79.222	70.923	61.515	53.585	46.095
"Montenegro"	499	309.211	285.659	268.965	247.7	229.812	212.948	198.234	179.061	160.966	146.31	129.259	114.696	101.564	90.177	80.644	70.23	61.637	55.782
