"name"	"country_code"	"2015"	"2020"	"2025"	"2030"	"2035"	"2040"	"2045"	"2050"	"2055"	"2060"	"2065"	"2070"	"2075"	"2080"	"2085"	"2090"	"2095"	"2100"
"Japan"	392	65014.903	63729.321	62124.14	60239.837	58130.348	55881.957	53685.43	51487.202	49438.452	47283.718	45105.506	42829.835	40645.941	38625.372	36877.962	35375.483	33913.591	32540.879
"Mongolia"	496	1494.375	1574.952	1633.233	1678.186	1701.501	1730.01	1745.317	1739.032	1742.959	1734.745	1706.326	1668.334	1633.177	1591.71	1571.369	1551.992	1541.406	1526.483
"Republic of Korea"	410	25298.411	25339.977	25349.569	25184.656	24938.337	24442.955	23807.941	22990.104	21969.492	20856.536	19796.736	18707.176	17636.587	16612.705	15648.583	14703.441	13810.229	13003.294
"Other non-specified areas"	158	11681.169	11518.273	11293.675	10987.225	10626.203	10202.3	9619.624	9033.083	8410.027	7723.092	7121.201	6405.059	5821.62	5231.239	4728.645	4247.376	3834.396	3447.585
"Kazakhstan"	398	9113.167	9277.029	9224.209	9079.615	8916.556	8703.804	8504.703	8145.117	7760.938	7316.41	6971.39	6570.933	6159.446	5928.69	5619.744	5200.164	4871.883	4550.567
"Kyrgyzstan"	417	2999.785	3125.236	3212.512	3264.79	3289.992	3335.072	3363.556	3355.067	3349.475	3307.046	3252.031	3155.532	3136.052	3063.972	2974.885	2917.256	2800.36	2636.458
"Tajikistan"	762	4186.014	4554.334	4868.596	5135.743	5370.237	5624.811	5835.55	6004.723	6077.985	6184.139	6205.553	6150.676	6122.885	6057.732	5914.601	5746.84	5546.494	5362.063
"Turkmenistan"	795	2732.796	2836.956	2923.274	2988.579	3023.754	3051.097	3037.667	3023.599	2983.551	2899.467	2818.164	2723.986	2614.46	2498.447	2376.113	2249.888	2130.357	1998.684
"Uzbekistan"	860	15194.04	15846.682	16245.373	16420.05	16429.766	16503.954	16403.575	16228.823	15776.051	15151.612	14502.104	13853.272	13184.349	12461.184	11596.413	10718.242	9858.423	9024.082
"Afghanistan"	4	15752.858	15515.945	15600.433	15768.261	15901.005	16419.534	16571.252	16321.1	16302.537	15985.697	15855.351	15590.731	15207.807	14658.509	13562.216	12788.41	12016.794	11078.175
