"country_code"	"name"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
328	"Guyana"	-23.616	-25.253	-22.811	-20.326	-17.597	-14.442	-10.854	-6.914	-2.808	1.168	4.796	7.945	10.609	12.87	14.797	16.478	18.048
600	"Paraguay"	-87.341	-82.098	-79.676	-77.293	-75.037	-72.969	-71.133	-69.58	-68.327	-67.357	-66.44	-65.381	-64.161	-62.8	-61.341	-59.924	-58.566
604	"Peru"	-272.591	-278.16	-290.928	-303.196	-314.47	-324.045	-331.312	-336.735	-341.417	-345.708	-349.056	-351.425	-352.2	-350.662	-346.754	-341.816	-336.805
740	"Suriname"	-5.173	-4.799	-4.953	-4.997	-4.831	-4.35	-3.528	-2.383	-0.977	0.565	2.067	3.377	4.41	5.176	5.721	6.121	6.461
858	"Uruguay"	-35.054	-36.297	-36.939	-37.614	-38.207	-38.622	-38.777	-38.573	-37.968	-37.054	-35.982	-34.913	-33.987	-33.189	-32.432	-31.744	-31.117
862	"Venezuela (Bolivarian Republic of)"	-26.611	-12.548	-12.689	-13.499	-15.104	-17.3	-20.085	-23.458	-27.325	-31.335	-34.939	-38.204	-41.84	-46.096	-50.994	-56.568	-62.676
905	"NORTHERN AMERICA"	6197.523	6019.212	6010.332	6009.842	6022.394	6048.911	6078.879	6098.164	6101.26	6095.416	6095.973	6113.253	6148.192	6198.331	6258.948	6325.3	6390.914
124	"Canada"	1039.186	948.454	928.589	909.638	892.102	875.914	861.904	851.632	844.777	840.146	836.544	832.364	826.645	820.438	815.303	811.081	807.737
840	"United States of America"	5159.827	5091.957	5106.806	5126.352	5154.668	5190.063	5221.541	5237.074	5232.468	5216.946	5202.168	5198.401	5217.211	5260.928	5318.814	5384.538	5452.446
909	"OCEANIA"	833.706	717.253	665.333	615.037	568.886	529.903	500.119	480.488	471.278	472.041	479.378	490.637	501.535	509.415	513.2	514.534	514.266
36	"Australia"	875.941	731.184	680.588	631.367	585.466	545.101	512.326	488.97	475.614	471.944	475.21	482.537	490.238	495.782	498.017	498.623	498.629
554	"New Zealand"	21.598	26.726	28.162	29.43	30.446	31.221	31.723	31.932	31.946	31.863	31.783	31.732	31.496	30.833	29.779	28.467	27.021
242	"Fiji"	-23.361	-19.218	-18.113	-17.105	-16.233	-15.47	-14.718	-13.917	-13.09	-12.335	-11.739	-11.305	-10.976	-10.694	-10.412	-10.097	-9.74
540	"New Caledonia"	4.523	3.894	4.078	4.251	4.423	4.604	4.78	4.92	5.011	5.049	5.038	5.002	4.974	4.959	4.962	4.977	5.002
598	"Papua New Guinea"	-0.673	-2.505	-3.83	-5.195	-6.657	-8.29	-10.279	-12.705	-15.385	-17.991	-20.281	-22.149	-23.762	-25.417	-27.115	-28.715	-30.261
90	"Solomon Islands"	-13.378	-13.064	-13.208	-13.365	-13.534	-13.685	-13.784	-13.825	-13.817	-13.776	-13.701	-13.586	-13.45	-13.317	-13.186	-13.053	-12.917
548	"Vanuatu"	-0.827	-1.188	-1.468	-1.746	-2.005	-2.239	-2.443	-2.622	-2.79	-2.952	-3.096	-3.213	-3.297	-3.366	-3.445	-3.541	-3.65
316	"Guam"	-0.622	-0.949	-1.059	-1.175	-1.292	-1.397	-1.486	-1.565	-1.646	-1.727	-1.792	-1.824	-1.812	-1.755	-1.668	-1.571	-1.478
296	"Kiribati"	-2.632	-2.706	-2.792	-2.89	-3.01	-3.15	-3.294	-3.428	-3.54	-3.619	-3.667	-3.694	-3.719	-3.755	-3.8	-3.851	-3.905
583	"Micronesia (Fed. States of)"	-5.251	-3.008	-2.62	-2.265	-1.984	-1.784	-1.644	-1.535	-1.447	-1.387	-1.364	-1.364	-1.381	-1.404	-1.434	-1.471	-1.511
258	"French Polynesia"	0.285	1.006	1.018	1.039	1.074	1.107	1.127	1.12	1.091	1.051	1.004	0.945	0.887	0.84	0.812	0.813	0.831
882	"Samoa"	-13.529	-12.967	-12.265	-11.572	-10.889	-10.208	-9.54	-8.913	-8.336	-7.803	-7.283	-6.754	-6.205	-5.627	-5.024	-4.405	-3.784
776	"Tonga"	-7.931	-7.008	-6.23	-5.482	-4.797	-4.191	-3.666	-3.216	-2.834	-2.516	-2.256	-2.051	-1.898	-1.776	-1.66	-1.54	-1.419
