"name"	"country_code"	"2015"	"2020"	"2025"	"2030"	"2035"	"2040"	"2045"	"2050"	"2055"	"2060"	"2065"	"2070"	"2075"	"2080"	"2085"	"2090"	"2095"	"2100"
"Cyprus"	196	570.808	618.278	661.995	702.106	744.588	780.348	816.908	861.936	890.127	920.82	956.405	988.032	1015.551	1030.955	1043.359	1056.139	1067.357	1074.403
"Georgia"	268	2091.661	2064.525	2050.785	2052.77	2049.036	2042.983	2048.094	2050.075	2011.878	2016.204	2000.978	2041.677	2014.838	2049.523	2082.708	2167.061	2151.341	2192.305
"Iraq"	368	17986.418	21251.085	24880.047	28742.996	32849.715	37233.089	41890.996	47018.446	52767.371	58716.891	65150.022	71410.4	78339.692	85823.783	94013.376	102175.125	110620.709	118634.772
"Israel"	376	4065.413	4576.079	5104.13	5688.66	6316.886	6966.521	7662.328	8412.618	9176.018	9870.77	10676.038	11502.141	12415.111	13245.911	14519.356	15146.466	16164.051	16728.582
"Jordan"	400	3705.533	4670.665	5566.231	6528.837	7487.764	8340.082	9357.604	10094.09	11126.843	12091.764	12855.612	13837.898	14747.053	15319.798	15986.979	16834.496	17657.497	18120.497
"Kuwait"	414	1705.679	2116.094	2541.101	2920.1	3367.065	3774.915	4181.419	4493.88	4802.293	5075.109	5322.945	5562.728	5819.932	6104.107	6353.989	6643.624	6875.708	7188.457
"Lebanon"	422	2912.214	3584.35	3863.606	4126.881	4483.831	4892.922	5376.896	5777.817	6260.39	6708.433	7092.293	7366.47	7669.551	8040.369	8183.04	8574.816	8751.735	9074.827
"Oman"	512	1511.914	1712.077	1889.321	2033.713	2155.462	2278.46	2414.716	2789.908	3177.257	3524.369	3780.674	4032.526	4280.809	4558.383	4853.344	5168.058	5465.699	5677.307
"Qatar"	634	611.636	1056.942	1343.941	1607.327	1886.161	2182.968	2470.148	2795.058	3048.48	3276.832	3544.378	3835.039	4055.734	4324.177	4585.19	4807.036	5023.648	5224.179
"Saudi Arabia"	682	13704.462	15600.475	17389.812	19111.706	20822.893	22444.68	23776.139	25219.397	26303.874	27224.23	28079.004	28872.311	29523.489	30207.401	30748.094	31426.208	31790.467	32271.494
"State of Palestine"	275	2301.716	2847.072	3416.278	4063.645	4729.645	5403.185	6180.337	6987.253	7888.645	8769.659	9442.597	10275.533	11302.686	11702.19	12372.622	12809.303	13523.671	14273.341
"Syrian Arab Republic"	760	9135.904	10123.352	11229.617	12452.125	13559.955	14647.662	15676.688	16720.929	17834.153	19093.943	20069.501	21051.44	21821.509	22230.605	23097.811	23711.327	23714.187	24113.448
"Turkey"	792	39991.268	43454.241	46872.258	50311.432	53885.066	57120.19	60411.09	63419.719	66017.369	68679.201	70662.716	72689.725	74812.292	76616.952	78778.654	80927.684	82372.686	84508.411
"United Arab Emirates"	784	2448.707	4486.046	6186.114	8020.508	9536.671	10917.98	12319.011	13660.015	15071.61	16334.503	17716.977	18991.088	20123.465	21455.479	22482.303	23588.659	24676.464	25671.864
"Yemen"	887	13278.933	15280.489	17279.21	19359.94	21439.108	23418.945	25512.735	27324.343	29009.389	30782.891	32099.121	33472.069	34374.123	35274.996	35713.769	36061.959	36362.569	36239.173
"EUROPE"	908	382101.84	382893.144	382583.882	380960.573	379118.703	376997.68	374365.563	371745.857	368706.172	365365.145	361578.277	359455.74	358617.52	359549.665	360232.313	362643.865	365154.186	367784.496
"Belarus"	112	5082.297	5097.467	5089.942	5062.01	5023.781	4996.841	4955.48	4918.9	4876.77	4826.952	4788.55	4754.635	4758.21	4758.805	4808	4834.844	4871.005	4886.394
"Bulgaria"	100	3676.381	3591.36	3488.105	3385.625	3281.12	3176.298	3077.175	3012.912	2930.223	2853.002	2792.617	2736.575	2667.475	2651.404	2625.577	2589.98	2576.198	2550.075
"Czech Republic"	203	5363.119	5409.487	5429.666	5407.094	5356.613	5303.077	5261.894	5240.135	5219.432	5168.576	5098.65	5023.309	4995.087	4956.107	4958.761	4955.371	4999.415	4998.675
"Hungary"	348	5164.158	5117.184	5053.464	4969.976	4874.937	4760.343	4661.634	4586.258	4494.463	4403.547	4300.154	4216.569	4141.968	4094.989	4059.484	4008.601	3963.37	3926.954
"Poland"	616	19938.107	19962.915	19839.533	19569.999	19195.599	18773.589	18290.405	17832.861	17408.99	16962.092	16410.244	15865.119	15270.239	14787.168	14324.677	13938.768	13607.328	13286.07
"Republic of Moldova"	498	2113.038	2137.538	2153.726	2149.716	2136.594	2130.373	2113.21	2086.967	2085.57	2066.885	2052.834	2019.8	1964.094	1932.954	1918.93	1919.183	1904.267	1899.545
"Romania"	642	10060.347	9802.474	9532.421	9278.971	8993.358	8724.464	8443.915	8176.336	7901.613	7638.16	7390.031	7139.469	6932.359	6767.59	6633.423	6528.853	6396.983	6342.705
"Russian Federation"	643	76812.871	77060.966	77097.451	76859.957	76469.194	76200.558	76289.537	76510.999	77057.87	76939.173	77162.002	76952.06	77996.364	78658.293	80202.417	81677.808	83052.96	84584.201
"Slovakia"	703	2796.123	2814.61	2815.564	2793.328	2748.289	2695.369	2639.322	2582.431	2518.022	2451.551	2384.944	2305.181	2243.966	2182.936	2139.75	2101.49	2072.01	2052.145
"Ukraine"	804	24064.369	23681.381	23205.84	22688.382	22112.928	21513.226	21015.272	20581.126	20161.724	19788.948	19374.576	19060.505	18682.223	18525.55	18316.845	18367.07	18279.296	18370.841
"Channel Islands"	830	82.567	85.683	88.557	91.556	94.285	96.728	98.87	100.782	102.795	104.962	107.358	110.079	112.994	115.891	120.394	124.259	128.615	133.397
"Denmark"	208	2855.152	2936.916	3030.126	3125.811	3220.544	3306.566	3383.473	3479.041	3568.344	3660.868	3755.922	3878.137	4002.241	4131.815	4255.195	4379.877	4485.681	4605.531
"Estonia"	233	698.24	710.012	717.393	721.805	723.043	725.148	724.016	722.795	727.348	728.621	726.143	726.159	722.219	717.789	717.288	716.136	719.07	727.254
"Finland"	246	2794.418	2874.956	2944.879	3010.148	3070.621	3106.206	3147.957	3208.88	3262.214	3316.6	3389.871	3454.636	3525.532	3602.651	3660.698	3704.709	3776.036	3837.989
"Iceland"	352	164.405	172.243	179.44	186.677	193.064	198.898	203.662	208.062	211.653	215.008	218.134	219.836	223.255	225.681	228.736	230.386	233.073	236.292
"Ireland"	372	2348.368	2472.06	2587.793	2708.115	2830.622	2941.845	3051.165	3169.097	3276.883	3375.724	3471.32	3587.409	3678.06	3762.615	3850.09	4011.552	4107.992	4221.298
"Latvia"	428	1066.513	1038.266	1015.884	991.83	972.602	960.933	946.172	934.285	922.674	912.693	913.924	911.354	914.188	914.498	929.698	939.027	954.245	955.283
"Lithuania"	440	1553.165	1474.831	1407.505	1347.379	1286.938	1238.088	1202.956	1167.518	1140.933	1115.846	1082.702	1068.646	1056.89	1049.382	1042.969	1026.848	1037.045	1033.605
"Norway"	578	2586.163	2783.227	3004.795	3251.014	3512.912	3802.648	4100.888	4429.881	4771.49	5143.108	5561.536	6002.86	6522.693	7099.039	7614.176	8246.516	8946.73	9632.147
"Sweden"	752	4892.609	5141.594	5395.411	5652.657	5899.276	6141.242	6369.077	6657.022	6904.322	7192.509	7522.834	7809.391	8101.897	8424.621	8778.481	9042.384	9396.099	9840.123
"United Kingdom"	826	32817.216	33981.657	35117.195	36231.794	37256.712	38384.641	39422.56	40447.173	41367.3	42257.341	43600.409	44629.667	45731.303	46889.112	48299.777	49376.066	50941.421	52199.318
"Albania"	8	1459.859	1555.479	1643.202	1714.343	1795.041	1842.351	1875.408	1925.764	1996.878	2058.079	2072.055	2122.661	2151.322	2187.086	2223.151	2204.253	2235.69	2277.595
"Bosnia and Herzegovina"	70	1913.965	1991.17	2038.85	2055.906	2053.335	2057.823	2062.407	2056.242	2030.397	2021.389	1971.361	1927.696	1914.35	1855.402	1783.279	1771.792	1747.434	1701.832
"Croatia"	191	2195.067	2181.542	2159.508	2132.535	2101.592	2067.066	2032.916	1997.203	1955.919	1920.417	1887.197	1850.333	1815.446	1792.129	1768.315	1743.668	1738.125	1722.07
